nodes,techs,costs,cost_investment_annualised
ESP_1,roof_mounted_pv_NL,vul,0.0
ESP_1,roof_mounted_pv_PT,co2,0.0015982783754154989
ESP_1,roof_mounted_pv_PT,monetary,0.0006043908097077599
ESP_1,roof_mounted_pv_PT,vul,0.0
ESP_1,wind_offshore_CN,co2,0.0006406928881712774
ESP_1,wind_offshore_CN,monetary,0.0002423007018498948
ESP_1,wind_offshore_CN,vul,0.0
ESP_1,wind_offshore_DE,co2,0.00023059165913700376
ESP_1,wind_offshore_DE,monetary,8.720562778304723e-05
ESP_1,wind_offshore_DE,vul,0.0
ESP_1,wind_offshore_ESP,co2,0.0005271247758475396
ESP_1,wind_offshore_ESP,monetary,0.004641177450288769
ESP_1,wind_offshore_ESP,vul,0.0
ESP_1,wind_offshore_FR,co2,0.00017526233746733416
ESP_1,wind_offshore_FR,monetary,6.62821682637219e-05
ESP_1,wind_offshore_FR,vul,0.0
ESP_1,wind_offshore_IND,co2,0.0006485248586377101
ESP_1,wind_offshore_IND,monetary,0.0002452672598973658
ESP_1,wind_offshore_IND,vul,0.0
ESP_1,wind_offshore_NDL,co2,9.070971367493241e-05
ESP_1,wind_offshore_NDL,monetary,3.430528206458801e-05
ESP_1,wind_offshore_NDL,vul,0.0
ESP_1,wind_offshore_PT,co2,0.00015920620156105496
ESP_1,wind_offshore_PT,monetary,6.0208063201536185e-05
ESP_1,wind_offshore_PT,vul,0.0
ESP_1,wind_onshore_competing_CN,co2,0.0018181809879228843
ESP_1,wind_onshore_competing_CN,monetary,0.0006876095202512659
ESP_1,wind_onshore_competing_CN,vul,0.0
ESP_1,wind_onshore_competing_DE,co2,0.0006591628772764755
ESP_1,wind_onshore_competing_DE,monetary,0.0002492835722649533
ESP_1,wind_onshore_competing_DE,vul,0.0
ESP_1,wind_onshore_competing_ESP,co2,0.0005063630587887423
ESP_1,wind_onshore_competing_ESP,monetary,0.00445837668383336
ESP_1,wind_onshore_competing_ESP,vul,0.0
ESP_1,wind_onshore_competing_FR,co2,0.0005024615190122069
ESP_1,wind_onshore_competing_FR,monetary,0.00019002507572637918
ESP_1,wind_onshore_competing_FR,vul,0.0
ESP_1,wind_onshore_competing_IND,co2,0.0013761252325942385
ESP_1,wind_onshore_competing_IND,monetary,0.00052044028934065
ESP_1,wind_onshore_competing_IND,vul,0.0
ESP_1,wind_onshore_competing_NDL,co2,0.0002625759504405627
ESP_1,wind_onshore_competing_NDL,monetary,9.930294869545015e-05
ESP_1,wind_onshore_competing_NDL,vul,0.0
ESP_1,wind_onshore_competing_PT,co2,0.00045715695315650003
ESP_1,wind_onshore_competing_PT,monetary,0.00017288607138907664
ESP_1,wind_onshore_competing_PT,vul,0.0
ESP_1,wind_onshore_monopoly_CN,co2,0.001195198364300148
ESP_1,wind_onshore_monopoly_CN,monetary,0.00045200658204021395
ESP_1,wind_onshore_monopoly_CN,vul,0.0
ESP_1,wind_onshore_monopoly_DE,co2,0.00044155353159156
ESP_1,wind_onshore_monopoly_DE,monetary,0.00016698762247677675
ESP_1,wind_onshore_monopoly_DE,vul,0.0
ESP_1,wind_onshore_monopoly_ESP,co2,0.00017646196435014592
ESP_1,wind_onshore_monopoly_ESP,monetary,6.673571346941573e-05
ESP_1,wind_onshore_monopoly_ESP,vul,0.0
ESP_1,wind_onshore_monopoly_FR,co2,0.00033746587196357606
ESP_1,wind_onshore_monopoly_FR,monetary,0.00012762564982292548
ESP_1,wind_onshore_monopoly_FR,vul,0.0
ESP_1,wind_onshore_monopoly_IND,co2,0.0012090302753646142
ESP_1,wind_onshore_monopoly_IND,monetary,0.00045724622398367034
ESP_1,wind_onshore_monopoly_IND,vul,0.0
ESP_1,wind_onshore_monopoly_NDL,co2,0.0006804943707379209
ESP_1,wind_onshore_monopoly_NDL,monetary,0.0012970695066875596
ESP_1,wind_onshore_monopoly_NDL,vul,0.0
ESP_1,wind_onshore_monopoly_PT,co2,0.00030693426069114193
ESP_1,wind_onshore_monopoly_PT,monetary,0.00011607536129377523
ESP_1,wind_onshore_monopoly_PT,vul,0.0
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,monetary,127853.8812785388
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,monetary,159817.3515981735
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,monetary,323630.13698630134
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,co2,3655.9962517679523
ESP_10,battery_CN,monetary,5280.917363353803
ESP_10,battery_CN,vul,0.04982586370019838
ESP_10,battery_CZ,co2,0.1817923172815953
ESP_10,battery_CZ,monetary,0.23269273422165013
ESP_10,battery_CZ,vul,3.982132596197217e-07
ESP_10,battery_ESP,co2,0.001221951851024192
ESP_10,battery_ESP,monetary,0.019807903179478684
ESP_10,battery_ESP,vul,0.0
ESP_10,battery_HU,co2,0.10870633177772471
ESP_10,battery_HU,monetary,0.12960015718964096
ESP_10,battery_HU,vul,1.498747976136597e-07
ESP_10,battery_PL,co2,0.16483953998581588
ESP_10,battery_PL,monetary,0.20843000035255152
ESP_10,battery_PL,vul,2.1301685115548036e-07
ESP_10,battery_US,co2,0.5282164281969484
ESP_10,battery_US,monetary,0.7405567752031061
ESP_10,battery_US,vul,1.023873673574236e-06
ESP_10,biogas_to_electricity_supply_BEL,co2,0.01243119325395647
ESP_10,biogas_to_electricity_supply_BEL,monetary,0.004701339193704667
ESP_10,biogas_to_electricity_supply_BEL,vul,0.0
ESP_10,biogas_to_electricity_supply_CAN,co2,0.0080665875804597
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.0030506977208771004
ESP_10,biogas_to_electricity_supply_CAN,vul,0.0
ESP_10,biogas_to_electricity_supply_FR,co2,0.00811626760801476
ESP_10,biogas_to_electricity_supply_FR,monetary,0.0030694865885325844
ESP_10,biogas_to_electricity_supply_FR,vul,0.0
ESP_10,biogas_to_electricity_supply_FSM,co2,0.008188192525199103
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.003096688262686407
ESP_10,biogas_to_electricity_supply_FSM,vul,0.0
ESP_10,biogas_to_electricity_supply_UK,co2,0.007950622424452011
ESP_10,biogas_to_electricity_supply_UK,monetary,0.0030068413559909534
ESP_10,biogas_to_electricity_supply_UK,vul,0.0
ESP_10,biogas_to_electricity_supply_USA,co2,0.007941473269428918
ESP_10,biogas_to_electricity_supply_USA,monetary,0.003095865684032873
ESP_10,biogas_to_electricity_supply_USA,vul,0.0
ESP_10,biomass_ESP,co2,0.0
ESP_10,biomass_ESP,monetary,2.438961116701935e-06
ESP_10,biomass_ESP,vul,0.0
ESP_10,biomass_FR,co2,3.3239862897393096e-07
ESP_10,biomass_FR,monetary,1.2593453211125735e-07
ESP_10,biomass_FR,vul,0.0
ESP_10,biomass_IT,co2,9.988097051638871e-06
ESP_10,biomass_IT,monetary,3.7777622377780546e-06
ESP_10,biomass_IT,vul,0.0
ESP_10,existing_biogas_to_electricity_supply,monetary,0.0
ESP_10,existing_biomass,monetary,0.0
ESP_10,existing_ccgt,monetary,0.0
ESP_10,existing_chp,monetary,0.0
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,0.0
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,0.0
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,0.0
ESP_10,existing_wind_onshore,monetary,0.0
ESP_10,existing_wte,monetary,0.0
ESP_10,open_field_pv_CN,co2,0.0009375627655758309
ESP_10,open_field_pv_CN,monetary,0.00035457469516291017
ESP_10,open_field_pv_CN,vul,0.0
ESP_10,open_field_pv_DE,co2,0.08363762147673896
ESP_10,open_field_pv_DE,monetary,0.031627726865339406
ESP_10,open_field_pv_DE,vul,0.0
ESP_10,open_field_pv_ESP,co2,0.0011543856612538294
ESP_10,open_field_pv_ESP,monetary,0.0030092993965423085
ESP_10,open_field_pv_ESP,vul,0.0
ESP_10,open_field_pv_MY,co2,0.039149144040072435
ESP_10,open_field_pv_MY,monetary,0.014804214911928957
ESP_10,open_field_pv_MY,vul,0.0
ESP_10,open_field_pv_NL,co2,150444.45860448995
ESP_10,open_field_pv_NL,monetary,56890.70670069426
ESP_10,open_field_pv_NL,vul,0.024524322863230898
ESP_10,open_field_pv_PT,co2,0.017643886270880746
ESP_10,open_field_pv_PT,monetary,0.006672055928227778
ESP_10,open_field_pv_PT,vul,0.0
ESP_10,pumped_hydro_CN,co2,0.0
ESP_10,pumped_hydro_CN,monetary,0.0
ESP_10,pumped_hydro_CN,vulnerability,0.0
ESP_10,pumped_hydro_ESP,co2,0.0
ESP_10,pumped_hydro_ESP,monetary,0.0
ESP_10,pumped_hydro_ESP,vul,0.0
ESP_10,roof_mounted_pv_CN,co2,0.0010100407031306065
ESP_10,roof_mounted_pv_CN,monetary,0.00038194565415913356
ESP_10,roof_mounted_pv_CN,vul,0.0
ESP_10,roof_mounted_pv_DE,co2,0.0013098649576180129
ESP_10,roof_mounted_pv_DE,monetary,0.0004953279442737827
ESP_10,roof_mounted_pv_DE,vul,0.0
ESP_10,roof_mounted_pv_ESP,co2,0.0006204424423334494
ESP_10,roof_mounted_pv_ESP,monetary,0.0016173945415047417
ESP_10,roof_mounted_pv_ESP,vul,0.0
ESP_10,roof_mounted_pv_MY,co2,0.0014294888652692688
ESP_10,roof_mounted_pv_MY,monetary,0.0005405599763303677
ESP_10,roof_mounted_pv_MY,vul,0.0
ESP_10,roof_mounted_pv_NL,co2,0.0012027562084286165
ESP_10,roof_mounted_pv_NL,monetary,0.0004548233369368474
ESP_10,roof_mounted_pv_NL,vul,0.0
ESP_10,roof_mounted_pv_PT,co2,0.0017912118687285355
ESP_10,roof_mounted_pv_PT,monetary,0.0006773488325633835
ESP_10,roof_mounted_pv_PT,vul,0.0
ESP_10,wind_offshore_CN,co2,0.000664346947095173
ESP_10,wind_offshore_CN,monetary,0.0002512463217946046
ESP_10,wind_offshore_CN,vul,0.0
ESP_10,wind_offshore_DE,co2,0.00024043687161123773
ESP_10,wind_offshore_DE,monetary,9.092891047976853e-05
ESP_10,wind_offshore_DE,vul,0.0
ESP_10,wind_offshore_ESP,co2,0.0005197506049999719
ESP_10,wind_offshore_ESP,monetary,0.004576250061138297
ESP_10,wind_offshore_ESP,vul,0.0
ESP_10,wind_offshore_FR,co2,0.00018295469154159556
ESP_10,wind_offshore_FR,monetary,6.91913266970867e-05
ESP_10,wind_offshore_FR,vul,0.0
ESP_10,wind_offshore_IND,co2,0.0006724568007267841
ESP_10,wind_offshore_IND,monetary,0.00025431814172869536
ESP_10,wind_offshore_IND,vul,0.0
ESP_10,wind_offshore_NDL,co2,9.471987904137018e-05
ESP_10,wind_offshore_NDL,monetary,3.582187657743462e-05
ESP_10,wind_offshore_NDL,vul,0.0
ESP_10,wind_offshore_PT,co2,0.00016625237874361536
ESP_10,wind_offshore_PT,monetary,6.287276267289519e-05
ESP_10,wind_offshore_PT,vul,0.0
ESP_10,wind_onshore_competing_CN,co2,0.001457198917385408
ESP_10,wind_onshore_competing_CN,monetary,0.000551091368323417
ESP_10,wind_onshore_competing_CN,vul,0.0
ESP_10,wind_onshore_competing_DE,co2,0.0005472274587299126
ESP_10,wind_onshore_competing_DE,monetary,0.00020695160552320954
ESP_10,wind_onshore_competing_DE,vul,0.0
ESP_10,wind_onshore_competing_ESP,co2,0.0005137539883287274
ESP_10,wind_onshore_competing_ESP,monetary,0.004523451628304522
ESP_10,wind_onshore_competing_ESP,vul,0.0
ESP_10,wind_onshore_competing_FR,co2,0.00041845127894196883
ESP_10,wind_onshore_competing_FR,monetary,0.00015825338450807029
ESP_10,wind_onshore_competing_FR,vul,0.0
ESP_10,wind_onshore_competing_IND,co2,0.001345845915623051
ESP_10,wind_onshore_competing_IND,monetary,0.0005089888777159867
ESP_10,wind_onshore_competing_IND,vul,0.0
ESP_10,wind_onshore_competing_NDL,co2,0.00021837744067982346
ESP_10,wind_onshore_competing_NDL,monetary,8.258762370158878e-05
ESP_10,wind_onshore_competing_NDL,vul,0.0
ESP_10,wind_onshore_competing_PT,co2,0.0003807919443177584
ESP_10,wind_onshore_competing_PT,monetary,0.00014400661045434922
ESP_10,wind_onshore_competing_PT,vul,0.0
ESP_10,wind_onshore_monopoly_CN,co2,0.0012313469477277707
ESP_10,wind_onshore_monopoly_CN,monetary,0.00046567744884254837
ESP_10,wind_onshore_monopoly_CN,vul,0.0
ESP_10,wind_onshore_monopoly_DE,co2,0.00045739318560954976
ESP_10,wind_onshore_monopoly_DE,monetary,0.0001729778954019755
ESP_10,wind_onshore_monopoly_DE,vul,0.0
ESP_10,wind_onshore_monopoly_ESP,co2,0.00018243876841078188
ESP_10,wind_onshore_monopoly_ESP,monetary,6.899606620164524e-05
ESP_10,wind_onshore_monopoly_ESP,vul,0.0
ESP_10,wind_onshore_monopoly_FR,co2,0.00034906913017812514
ESP_10,wind_onshore_monopoly_FR,monetary,0.00013201386650711468
ESP_10,wind_onshore_monopoly_FR,vul,0.0
ESP_10,wind_onshore_monopoly_IND,co2,0.001245796435480341
ESP_10,wind_onshore_monopoly_IND,monetary,0.0004711509112572998
ESP_10,wind_onshore_monopoly_IND,vul,0.0
ESP_10,wind_onshore_monopoly_NDL,co2,0.0006962148771657696
ESP_10,wind_onshore_monopoly_NDL,monetary,0.0013270338831674665
ESP_10,wind_onshore_monopoly_NDL,vul,0.0
ESP_10,wind_onshore_monopoly_PT,co2,0.0003175949583439635
ESP_10,wind_onshore_monopoly_PT,monetary,0.00012010698789977401
ESP_10,wind_onshore_monopoly_PT,vul,0.0
ESP_11,ESP_10_ESP_11_ac_ohl_transmission,monetary,127853.8812785388
ESP_11,ESP_3_ESP_11_ac_ohl_transmission,monetary,107876.71232876711
ESP_11,ESP_5_ESP_11_ac_ohl_transmission,monetary,227739.72602739724
ESP_11,ESP_6_ESP_11_ac_ohl_transmission,monetary,43949.77168949771
ESP_11,ESP_7_ESP_11_ac_ohl_transmission,monetary,83904.1095890411
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,co2,0.0011172923589322801
ESP_11,battery_CN,monetary,0.0035078260415028245
ESP_11,battery_CN,vul,0.0
ESP_11,battery_CZ,co2,0.0013086111680236624
ESP_11,battery_CZ,monetary,0.003580217944266101
ESP_11,battery_CZ,vul,0.0
ESP_11,battery_ESP,co2,0.00013543093712185095
ESP_11,battery_ESP,monetary,0.004276085053095199
ESP_11,battery_ESP,vul,0.0
ESP_11,battery_HU,co2,0.0014201447771789151
ESP_11,battery_HU,monetary,0.0036223461930439535
ESP_11,battery_HU,vul,0.0
ESP_11,battery_PL,co2,0.001308381372827563
ESP_11,battery_PL,monetary,0.0035800286147496824
ESP_11,battery_PL,vul,0.0
ESP_11,battery_US,co2,0.0011849745737071637
ESP_11,battery_US,monetary,0.003533409235758032
ESP_11,battery_US,vul,0.0
ESP_11,biogas_to_electricity_supply_BEL,co2,0.01067317360578906
ESP_11,biogas_to_electricity_supply_BEL,monetary,0.004036475692157715
ESP_11,biogas_to_electricity_supply_BEL,vul,0.0
ESP_11,biogas_to_electricity_supply_CAN,co2,0.007995375242936087
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.003023765971408729
ESP_11,biogas_to_electricity_supply_CAN,vul,0.0
ESP_11,biogas_to_electricity_supply_FR,co2,0.008056265298203703
ESP_11,biogas_to_electricity_supply_FR,monetary,0.0030467943494220675
ESP_11,biogas_to_electricity_supply_FR,vul,0.0
ESP_11,biogas_to_electricity_supply_FSM,co2,0.00803626386769403
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.003039230442903374
ESP_11,biogas_to_electricity_supply_FSM,vul,0.0
ESP_11,biogas_to_electricity_supply_UK,co2,0.007858254782450856
ESP_11,biogas_to_electricity_supply_UK,monetary,0.0029719088901917637
ESP_11,biogas_to_electricity_supply_UK,vul,0.0
ESP_11,biogas_to_electricity_supply_USA,co2,0.007799980408255669
ESP_11,biogas_to_electricity_supply_USA,monetary,0.00304070678862638
ESP_11,biogas_to_electricity_supply_USA,vul,0.0
ESP_11,biomass_ESP,co2,0.0
ESP_11,biomass_ESP,monetary,2.4264743925358125e-06
ESP_11,biomass_ESP,vul,0.0
ESP_11,biomass_FR,co2,3.3200474228634627e-07
ESP_11,biomass_FR,monetary,1.2578530184560026e-07
ESP_11,biomass_FR,vul,0.0
ESP_11,biomass_IT,co2,1.0023707838869972e-05
ESP_11,biomass_IT,monetary,3.7912311785145814e-06
ESP_11,biomass_IT,vul,0.0
ESP_11,existing_biogas_to_electricity_supply,monetary,0.0
ESP_11,existing_biomass,monetary,0.0
ESP_11,existing_ccgt,monetary,0.0
ESP_11,existing_chp,monetary,0.0
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_run_of_river,monetary,0.0
ESP_11,existing_nuclear,monetary,0.0
ESP_11,existing_oil_and_other,monetary,0.0
ESP_11,existing_open_field_pv,monetary,0.0
ESP_11,existing_pumped_hydro,monetary,0.0
ESP_11,existing_rooftop_pv,monetary,0.0
ESP_11,existing_wind_onshore,monetary,0.0
ESP_11,existing_wte,monetary,0.0
ESP_11,open_field_pv_CN,co2,0.0009167568429257685
ESP_11,open_field_pv_CN,monetary,0.00034670615136819365
ESP_11,open_field_pv_CN,vul,0.0
ESP_11,open_field_pv_DE,co2,0.061772183800317924
ESP_11,open_field_pv_DE,monetary,0.023359269699645392
ESP_11,open_field_pv_DE,vul,0.0
ESP_11,open_field_pv_ESP,co2,0.0010662497412373218
ESP_11,open_field_pv_ESP,monetary,0.0027795431029382263
ESP_11,open_field_pv_ESP,vul,0.0
ESP_11,open_field_pv_MY,co2,0.028672916667047965
ESP_11,open_field_pv_MY,monetary,0.01084263860421359
ESP_11,open_field_pv_MY,vul,0.0
ESP_11,open_field_pv_NL,co2,242062.8199092593
ESP_11,open_field_pv_NL,monetary,91536.27204577978
ESP_11,open_field_pv_NL,vul,0.039459258278467566
ESP_11,open_field_pv_PT,co2,0.013194952944581458
ESP_11,open_field_pv_PT,monetary,0.004989686663412542
ESP_11,open_field_pv_PT,vul,0.0
ESP_11,pumped_hydro_CN,co2,0.0005750971877030401
ESP_11,pumped_hydro_CN,monetary,0.00027944114799435826
ESP_11,pumped_hydro_CN,vulnerability,0.0
ESP_11,pumped_hydro_ESP,co2,5.2964278240965185e-06
ESP_11,pumped_hydro_ESP,monetary,0.0002321369348845555
ESP_11,pumped_hydro_ESP,vul,0.0
ESP_11,roof_mounted_pv_CN,co2,0.001062288623186606
ESP_11,roof_mounted_pv_CN,monetary,0.0004017031411023725
ESP_11,roof_mounted_pv_CN,vul,0.0
ESP_11,roof_mounted_pv_DE,co2,0.0013706189547233218
ESP_11,roof_mounted_pv_DE,monetary,0.0005183021847232046
ESP_11,roof_mounted_pv_DE,vul,0.0
ESP_11,roof_mounted_pv_ESP,co2,0.000631278748151493
ESP_11,roof_mounted_pv_ESP,monetary,0.0016456430633406483
ESP_11,roof_mounted_pv_ESP,vul,0.0
ESP_11,roof_mounted_pv_MY,co2,0.0014949723291728114
ESP_11,roof_mounted_pv_MY,monetary,0.0005653224914906811
ESP_11,roof_mounted_pv_MY,vul,0.0
ESP_11,roof_mounted_pv_NL,co2,0.0012578795048867593
ESP_11,roof_mounted_pv_NL,monetary,0.00047566826083942856
ESP_11,roof_mounted_pv_NL,vul,0.0
ESP_11,roof_mounted_pv_PT,co2,0.0018675272258074497
ESP_11,roof_mounted_pv_PT,monetary,0.0007062075727975876
ESP_11,roof_mounted_pv_PT,vul,0.0
ESP_11,wind_offshore_CN,co2,0.0006493419584942323
ESP_11,wind_offshore_CN,monetary,0.00024557165404601286
ESP_11,wind_offshore_CN,vul,0.0
ESP_11,wind_offshore_DE,co2,0.00023437151504005461
ESP_11,wind_offshore_DE,monetary,8.863510146040676e-05
ESP_11,wind_offshore_DE,vul,0.0
ESP_11,wind_offshore_ESP,co2,0.0005175027567067933
ESP_11,wind_offshore_ESP,monetary,0.004556458423013916
ESP_11,wind_offshore_ESP,vul,0.0
ESP_11,wind_offshore_FR,co2,0.00017820710698299763
ESP_11,wind_offshore_FR,monetary,6.739584568783741e-05
ESP_11,wind_offshore_FR,vul,0.0
ESP_11,wind_offshore_IND,co2,0.0006572769202381472
ESP_11,wind_offshore_IND,monetary,0.00024857722425509495
ESP_11,wind_offshore_IND,vul,0.0
ESP_11,wind_offshore_NDL,co2,9.229529964417962e-05
ESP_11,wind_offshore_NDL,monetary,3.490493089721034e-05
ESP_11,wind_offshore_NDL,vul,0.0
ESP_11,wind_offshore_PT,co2,0.00016189786695975183
ESP_11,wind_offshore_PT,monetary,6.122598812439154e-05
ESP_11,wind_offshore_PT,vul,0.0
ESP_11,wind_onshore_competing_CN,co2,0.00162909274044685
ESP_11,wind_onshore_competing_CN,monetary,0.0006160991040738952
ESP_11,wind_onshore_competing_CN,vul,0.0
ESP_11,wind_onshore_competing_DE,co2,0.0006260569402150129
ESP_11,wind_onshore_competing_DE,monetary,0.00023676350091633792
ESP_11,wind_onshore_competing_DE,vul,0.0
ESP_11,wind_onshore_competing_ESP,co2,0.0005149398951310589
ESP_11,wind_onshore_competing_ESP,monetary,0.004533893186283418
ESP_11,wind_onshore_competing_ESP,vul,0.0
ESP_11,wind_onshore_competing_FR,co2,0.0004803052238928739
ESP_11,wind_onshore_competing_FR,monetary,0.00018164582378656053
ESP_11,wind_onshore_competing_FR,vul,0.0
ESP_11,wind_onshore_competing_IND,co2,0.0014659741402970427
ESP_11,wind_onshore_competing_IND,monetary,0.0005544204754561507
ESP_11,wind_onshore_competing_IND,vul,0.0
ESP_11,wind_onshore_competing_NDL,co2,0.0002522164363347517
ESP_11,wind_onshore_competing_NDL,monetary,9.538510970054948e-05
ESP_11,wind_onshore_competing_NDL,vul,0.0
ESP_11,wind_onshore_competing_PT,co2,0.00043750008135622564
ESP_11,wind_onshore_competing_PT,monetary,0.00016545230205037694
ESP_11,wind_onshore_competing_PT,vul,0.0
ESP_11,wind_onshore_monopoly_CN,co2,0.0013335246773683257
