nodes,techs,source_cap
ESP_10,wind_onshore_monopoly_FR,6.312765079270247e-06
ESP_10,wind_onshore_monopoly_IND,5.751438023033534e-06
ESP_10,wind_onshore_monopoly_NDL,4.183227856357295e-06
ESP_10,wind_onshore_monopoly_PT,6.343959422723719e-06
ESP_11,biogas_to_electricity_supply_BEL,107.71174420943518
ESP_11,biogas_to_electricity_supply_CAN,107.7028798279913
ESP_11,biogas_to_electricity_supply_FR,107.65451035071568
ESP_11,biogas_to_electricity_supply_FSM,107.455335443154
ESP_11,biogas_to_electricity_supply_UK,107.69664636243971
ESP_11,biogas_to_electricity_supply_USA,107.45546458843035
ESP_11,biomass_ESP,4.967963649008621e-07
ESP_11,biomass_FR,4.983360017130517e-07
ESP_11,biomass_IT,4.973476041870087e-07
ESP_11,existing_biogas_to_electricity_supply,110.05341921790473
ESP_11,existing_biomass,10.44
ESP_11,existing_hydro_reservoir,7.693334136161472e-06
ESP_11,existing_hydro_run_of_river,0.0
ESP_11,existing_open_field_pv,334.52
ESP_11,existing_rooftop_pv,13.05
ESP_11,existing_wind_onshore,1054.3695753346665
ESP_11,existing_wte,2.1531897241947168e-07
ESP_11,open_field_pv_CN,2.2600361890430312e-06
ESP_11,open_field_pv_DE,0.0004383800349073235
ESP_11,open_field_pv_ESP,4.680523443128054e-06
ESP_11,open_field_pv_MY,0.00018093626289294564
ESP_11,open_field_pv_NL,1920.3505677715111
ESP_11,open_field_pv_PT,6.0206077455983975e-05
ESP_11,pumped_hydro_ESP,6.712016960191699e-07
ESP_11,roof_mounted_pv_CN,1.6347271829314827e-06
ESP_11,roof_mounted_pv_DE,2.588784676008059e-06
ESP_11,roof_mounted_pv_ESP,8.091427957484438e-07
ESP_11,roof_mounted_pv_MY,2.51231380834532e-06
ESP_11,roof_mounted_pv_NL,2.657014125413129e-06
ESP_11,roof_mounted_pv_PT,2.274842442599221e-06
ESP_11,wind_offshore_CN,2.1816818101510676e-06
ESP_11,wind_offshore_DE,2.2850946485905205e-06
ESP_11,wind_offshore_ESP,0.0
ESP_11,wind_offshore_FR,2.298489863487147e-06
ESP_11,wind_offshore_IND,2.179654286097629e-06
ESP_11,wind_offshore_NDL,2.3192185467419288e-06
ESP_11,wind_offshore_PT,2.302404884521461e-06
ESP_11,wind_onshore_competing_CN,6.6960224426628454e-06
ESP_11,wind_onshore_competing_DE,7.616678973202231e-06
ESP_11,wind_onshore_competing_ESP,0.0
ESP_11,wind_onshore_competing_FR,7.753302462686053e-06
ESP_11,wind_onshore_competing_IND,5.7764482202985345e-06
ESP_11,wind_onshore_competing_NDL,7.969077219706342e-06
ESP_11,wind_onshore_competing_PT,7.793678267014988e-06
ESP_11,wind_onshore_monopoly_CN,5.27986346183577e-06
ESP_11,wind_onshore_monopoly_DE,5.79144699233631e-06
ESP_11,wind_onshore_monopoly_ESP,6.048247956921558e-06
ESP_11,wind_onshore_monopoly_FR,5.8848754464420846e-06
ESP_11,wind_onshore_monopoly_IND,5.2704818033329745e-06
ESP_11,wind_onshore_monopoly_NDL,3.731327942545575e-06
ESP_11,wind_onshore_monopoly_PT,5.907479913306072e-06
ESP_2,biogas_to_electricity_supply_BEL,125.12765510514589
ESP_2,biogas_to_electricity_supply_CAN,125.15107040698109
ESP_2,biogas_to_electricity_supply_FR,125.09361876803293
ESP_2,biogas_to_electricity_supply_FSM,124.86756438041941
ESP_2,biogas_to_electricity_supply_UK,125.14461793806888
ESP_2,biogas_to_electricity_supply_USA,124.86800626982067
ESP_2,biomass_ESP,5.100010106802323e-07
ESP_2,biomass_FR,5.115662971489457e-07
ESP_2,biomass_IT,5.109124942796777e-07
ESP_2,existing_biogas_to_electricity_supply,138.71746713160127
ESP_2,existing_biomass,47.459999999999994
ESP_2,existing_hydro_reservoir,135.48579437377762
ESP_2,existing_hydro_run_of_river,0.0
ESP_2,existing_open_field_pv,476.98
ESP_2,existing_rooftop_pv,18.6
ESP_2,existing_wind_onshore,5241.732228737446
ESP_2,existing_wte,2.3925461362465443e-07
ESP_2,open_field_pv_CN,1.7591155452766869e-06
ESP_2,open_field_pv_DE,3.340799748702289e-05
ESP_2,open_field_pv_ESP,4.858768369381427e-06
ESP_2,open_field_pv_MY,3.0277700193867498e-05
ESP_2,open_field_pv_NL,3.759749023691111e-05
ESP_2,open_field_pv_PT,2.470353085307058e-05
ESP_2,pumped_hydro_ESP,6.655668244896846e-07
ESP_2,roof_mounted_pv_CN,1.2023314943096564e-06
ESP_2,roof_mounted_pv_DE,1.925033206969951e-06
ESP_2,roof_mounted_pv_ESP,5.840874887941738e-07
ESP_2,roof_mounted_pv_MY,1.8704047850252969e-06
ESP_2,roof_mounted_pv_NL,1.9768189886560466e-06
ESP_2,roof_mounted_pv_PT,1.6980898404630726e-06
ESP_2,wind_offshore_CN,2.6513606618583697e-06
ESP_2,wind_offshore_DE,2.767490397180363e-06
ESP_2,wind_offshore_ESP,0.0
ESP_2,wind_offshore_FR,2.782652814687688e-06
ESP_2,wind_offshore_IND,2.649073025960011e-06
ESP_2,wind_offshore_NDL,2.8072984620298142e-06
ESP_2,wind_offshore_PT,2.7870575622477414e-06
ESP_2,wind_onshore_competing_CN,3.834326225278208e-06
ESP_2,wind_onshore_competing_DE,4.117470698924304e-06
ESP_2,wind_onshore_competing_ESP,0.0
ESP_2,wind_onshore_competing_FR,4.157586520488306e-06
ESP_2,wind_onshore_competing_IND,3.533096503975454e-06
ESP_2,wind_onshore_competing_NDL,4.199323200476863e-06
ESP_2,wind_onshore_competing_PT,4.1694883033689854e-06
ESP_2,wind_onshore_monopoly_CN,3.1959317309045303e-06
ESP_2,wind_onshore_monopoly_DE,3.392269520173961e-06
ESP_2,wind_onshore_monopoly_ESP,3.494328055811165e-06
ESP_2,wind_onshore_monopoly_FR,3.426978053674519e-06
ESP_2,wind_onshore_monopoly_IND,3.192385954650463e-06
ESP_2,wind_onshore_monopoly_NDL,2.5322046188061336e-06
ESP_2,wind_onshore_monopoly_PT,3.436427131999122e-06
ESP_3,biogas_to_electricity_supply_BEL,119.27119291434971
ESP_3,biogas_to_electricity_supply_CAN,119.2728760003673
ESP_3,biogas_to_electricity_supply_FR,119.2187710845582
ESP_3,biogas_to_electricity_supply_FSM,119.00449676505048
ESP_3,biogas_to_electricity_supply_UK,119.26538216422614
ESP_3,biogas_to_electricity_supply_USA,119.00486901943229
ESP_3,biomass_ESP,4.97407253310105e-07
ESP_3,biomass_FR,4.987050115745387e-07
ESP_3,biomass_IT,4.976291129899226e-07
ESP_3,existing_biogas_to_electricity_supply,119.17241205208727
ESP_3,existing_biomass,3.49
ESP_3,existing_hydro_reservoir,0.0
ESP_3,existing_hydro_run_of_river,0.0
ESP_3,existing_open_field_pv,82.25
ESP_3,existing_rooftop_pv,3.2099999999999995
ESP_3,existing_wind_onshore,415.4541660324667
ESP_3,existing_wte,0.0
ESP_3,open_field_pv_CN,1.930075873586692e-06
ESP_3,open_field_pv_DE,0.0004974142434441015
ESP_3,open_field_pv_ESP,4.9450967894858644e-06
ESP_3,open_field_pv_MY,0.00021070377488373993
ESP_3,open_field_pv_NL,706.4265091992121
ESP_3,open_field_pv_PT,7.105326148977436e-05
ESP_3,pumped_hydro_ESP,6.339988938848156e-07
ESP_3,roof_mounted_pv_CN,1.2714431936032373e-06
ESP_3,roof_mounted_pv_DE,2.189279881686355e-06
ESP_3,roof_mounted_pv_ESP,6.570854364282784e-07
ESP_3,roof_mounted_pv_MY,2.1256118930895753e-06
ESP_3,roof_mounted_pv_NL,2.2497602160341123e-06
ESP_3,roof_mounted_pv_PT,1.9260591926054298e-06
ESP_3,wind_offshore_CN,0.0
ESP_3,wind_offshore_DE,0.0
ESP_3,wind_offshore_ESP,0.0
ESP_3,wind_offshore_FR,0.0
ESP_3,wind_offshore_IND,0.0
ESP_3,wind_offshore_NDL,0.0
ESP_3,wind_offshore_PT,0.0
ESP_3,wind_onshore_competing_CN,8.0355559478237e-06
ESP_3,wind_onshore_competing_DE,9.00499515870677e-06
ESP_3,wind_onshore_competing_ESP,0.0
ESP_3,wind_onshore_competing_FR,9.145059465663128e-06
ESP_3,wind_onshore_competing_IND,7.371421024710767e-06
ESP_3,wind_onshore_competing_NDL,9.36391647733176e-06
ESP_3,wind_onshore_competing_PT,9.186168071728531e-06
ESP_3,wind_onshore_monopoly_CN,6.778650392734293e-06
ESP_3,wind_onshore_monopoly_DE,7.409682818964929e-06
ESP_3,wind_onshore_monopoly_ESP,7.704218297470921e-06
ESP_3,wind_onshore_monopoly_FR,7.496913501481711e-06
ESP_3,wind_onshore_monopoly_IND,6.767237974431863e-06
ESP_3,wind_onshore_monopoly_NDL,4.804895916272885e-06
ESP_3,wind_onshore_monopoly_PT,7.526858438079834e-06
ESP_4,biogas_to_electricity_supply_BEL,61.05663939063187
ESP_4,biogas_to_electricity_supply_CAN,61.031232478937476
ESP_4,biogas_to_electricity_supply_FR,61.00226123418578
ESP_4,biogas_to_electricity_supply_FSM,60.88187648106696
ESP_4,biogas_to_electricity_supply_UK,61.021223337427195
ESP_4,biogas_to_electricity_supply_USA,60.8818549568711
ESP_4,biomass_ESP,5.093807948992303e-07
ESP_4,biomass_FR,4.896015275179831e-07
ESP_4,biomass_IT,4.995966945324179e-07
ESP_4,existing_biogas_to_electricity_supply,75.28491212095123
ESP_4,existing_biomass,53.58
ESP_4,existing_hydro_reservoir,8.348151338131727e-06
ESP_4,existing_hydro_run_of_river,0.0
ESP_4,existing_open_field_pv,180.17
ESP_4,existing_rooftop_pv,7.029999999999999
ESP_4,existing_wind_onshore,1103.5851971594102
ESP_4,existing_wte,2.138538552538935e-07
ESP_4,open_field_pv_CN,2.2563440558278817e-06
ESP_4,open_field_pv_DE,0.0006563815302817935
ESP_4,open_field_pv_ESP,5.289139427499861e-06
ESP_4,open_field_pv_MY,0.0002635467168003754
ESP_4,open_field_pv_NL,1270.5160067871407
ESP_4,open_field_pv_PT,8.415616466894983e-05
ESP_4,pumped_hydro_ESP,0.0
ESP_4,roof_mounted_pv_CN,1.4570294083623683e-06
ESP_4,roof_mounted_pv_DE,2.4851059978369585e-06
ESP_4,roof_mounted_pv_ESP,7.173030505917033e-07
ESP_4,roof_mounted_pv_MY,2.41156028302424e-06
ESP_4,roof_mounted_pv_NL,2.554350629881292e-06
ESP_4,roof_mounted_pv_PT,2.180662728004917e-06
ESP_4,wind_offshore_CN,2.605907436887159e-06
ESP_4,wind_offshore_DE,2.7424495509546508e-06
ESP_4,wind_offshore_ESP,0.0
ESP_4,wind_offshore_FR,2.75883883376024e-06
ESP_4,wind_offshore_IND,2.6033500531620864e-06
ESP_4,wind_offshore_NDL,2.8020357811616957e-06
ESP_4,wind_offshore_PT,2.7639118364546975e-06
ESP_4,wind_onshore_competing_CN,6.794564239165452e-06
ESP_4,wind_onshore_competing_DE,7.51203135999905e-06
ESP_4,wind_onshore_competing_ESP,0.0
ESP_4,wind_onshore_competing_FR,7.609147119098155e-06
ESP_4,wind_onshore_competing_IND,5.750816506645049e-06
ESP_4,wind_onshore_competing_NDL,7.769397887525736e-06
ESP_4,wind_onshore_competing_PT,7.637008864929119e-06
ESP_4,wind_onshore_monopoly_CN,5.532259460280346e-06
ESP_4,wind_onshore_monopoly_DE,6.041527229079974e-06
ESP_4,wind_onshore_monopoly_ESP,6.247234989403773e-06
ESP_4,wind_onshore_monopoly_FR,6.106577314246137e-06
ESP_4,wind_onshore_monopoly_IND,5.524127818984878e-06
ESP_4,wind_onshore_monopoly_NDL,3.960137946434376e-06
ESP_4,wind_onshore_monopoly_PT,6.129145940319769e-06
ESP_5,biogas_to_electricity_supply_BEL,78.16140958281322
ESP_5,biogas_to_electricity_supply_CAN,78.15007643201996
ESP_5,biogas_to_electricity_supply_FR,78.11195487810727
ESP_5,biogas_to_electricity_supply_FSM,77.95741183980452
ESP_5,biogas_to_electricity_supply_UK,78.14024439433847
ESP_5,biogas_to_electricity_supply_USA,77.95743664855823
ESP_5,biomass_ESP,5.094150356143627e-07
ESP_5,biomass_FR,4.945288884478601e-07
ESP_5,biomass_IT,5.004681516315173e-07
ESP_5,existing_biogas_to_electricity_supply,78.78146622442831
ESP_5,existing_biomass,5.029999999999999
ESP_5,existing_hydro_reservoir,9.616415300107923e-06
ESP_5,existing_hydro_run_of_river,2.9693280208119083e-05
ESP_5,existing_open_field_pv,161.96999999999997
ESP_5,existing_rooftop_pv,6.32
ESP_5,existing_wind_onshore,1550.1517416781999
ESP_5,existing_wte,2.1677723218712748e-07
ESP_5,open_field_pv_CN,2.121795239774648e-06
ESP_5,open_field_pv_DE,0.0004944272746957758
ESP_5,open_field_pv_ESP,5.119046326865815e-06
ESP_5,open_field_pv_MY,0.00021219228991092607
ESP_5,open_field_pv_NL,182.84324231443463
ESP_5,open_field_pv_PT,7.36454011454316e-05
ESP_5,pumped_hydro_ESP,7.135711073696621e-07
ESP_5,roof_mounted_pv_CN,1.3809155004965308e-06
ESP_5,roof_mounted_pv_DE,2.3444721613461166e-06
ESP_5,roof_mounted_pv_ESP,6.935650682275961e-07
ESP_5,roof_mounted_pv_MY,2.2750712912128854e-06
ESP_5,roof_mounted_pv_NL,2.4078291120241402e-06
ESP_5,roof_mounted_pv_PT,2.0614248209991754e-06
ESP_5,wind_offshore_CN,0.0
ESP_5,wind_offshore_DE,0.0
ESP_5,wind_offshore_ESP,0.0
ESP_5,wind_offshore_FR,0.0
ESP_5,wind_offshore_IND,0.0
ESP_5,wind_offshore_NDL,0.0
ESP_5,wind_offshore_PT,0.0
ESP_5,wind_onshore_competing_CN,4.093070552729381e-06
ESP_5,wind_onshore_competing_DE,4.4297460379196865e-06
ESP_5,wind_onshore_competing_ESP,0.0
ESP_5,wind_onshore_competing_FR,4.477451246820895e-06
ESP_5,wind_onshore_competing_IND,3.665899471709768e-06
ESP_5,wind_onshore_competing_NDL,4.542109638986589e-06
ESP_5,wind_onshore_competing_PT,4.4914457467732695e-06
ESP_5,wind_onshore_monopoly_CN,3.356808427314077e-06
ESP_5,wind_onshore_monopoly_DE,3.5718531734807267e-06
ESP_5,wind_onshore_monopoly_ESP,3.680532568351268e-06
ESP_5,wind_onshore_monopoly_FR,3.6015769448250166e-06
ESP_5,wind_onshore_monopoly_IND,3.3526319785267423e-06
ESP_5,wind_onshore_monopoly_NDL,2.636989156484928e-06
ESP_5,wind_onshore_monopoly_PT,3.6229755242047105e-06
ESP_6,biogas_to_electricity_supply_BEL,87.7980789763791
ESP_6,biogas_to_electricity_supply_CAN,87.80775915245577
ESP_6,biogas_to_electricity_supply_FR,87.7689205499823
ESP_6,biogas_to_electricity_supply_FSM,87.58952120302081
ESP_6,biogas_to_electricity_supply_UK,87.79799346863916
ESP_6,biogas_to_electricity_supply_USA,87.58975206731121
ESP_6,biomass_ESP,4.960334743184402e-07
ESP_6,biomass_FR,4.971420685000818e-07
ESP_6,biomass_IT,4.989314555726873e-07
ESP_6,existing_biogas_to_electricity_supply,102.06797458228405
ESP_6,existing_biomass,46.81
ESP_6,existing_hydro_reservoir,7.693992094998388e-06
ESP_6,existing_hydro_run_of_river,7.91070719909674e-06
ESP_6,existing_open_field_pv,256.43999999999994
ESP_6,existing_rooftop_pv,10.0
ESP_6,existing_wind_onshore,1146.0237924486996
ESP_6,existing_wte,2.1579755345363678e-07
ESP_6,open_field_pv_CN,3.1063029835743317e-06
ESP_6,open_field_pv_DE,0.0005861468805201785
ESP_6,open_field_pv_ESP,5.207567999453861e-06
ESP_6,open_field_pv_MY,0.00023679682791300223
ESP_6,open_field_pv_NL,1013.9628441881064
ESP_6,open_field_pv_PT,7.75517609679235e-05
ESP_6,pumped_hydro_ESP,7.45055801689522e-07
ESP_6,roof_mounted_pv_CN,1.882734476174265e-06
ESP_6,roof_mounted_pv_DE,3.4409290717881765e-06
ESP_6,roof_mounted_pv_ESP,9.318440811518348e-07
ESP_6,roof_mounted_pv_MY,3.3293652990615906e-06
ESP_6,roof_mounted_pv_NL,3.5453435829187276e-06
ESP_6,roof_mounted_pv_PT,2.987791369049122e-06
ESP_6,wind_offshore_CN,2.520861027567701e-06
ESP_6,wind_offshore_DE,2.652408351742709e-06
ESP_6,wind_offshore_ESP,0.0
ESP_6,wind_offshore_FR,2.669195653836526e-06
ESP_6,wind_offshore_IND,2.5184175630320566e-06
ESP_6,wind_offshore_NDL,2.694285375698979e-06
ESP_6,wind_offshore_PT,2.6739424732286847e-06
ESP_6,wind_onshore_competing_CN,6.776984127333901e-06
ESP_6,wind_onshore_competing_DE,7.454819960625593e-06
ESP_6,wind_onshore_competing_ESP,0.0
ESP_6,wind_onshore_competing_FR,7.548337105908066e-06
ESP_6,wind_onshore_competing_IND,6.297879574520066e-06
ESP_6,wind_onshore_competing_NDL,7.684106446756696e-06
ESP_6,wind_onshore_competing_PT,7.570649753248057e-06
ESP_6,wind_onshore_monopoly_CN,5.3696453249816865e-06
ESP_6,wind_onshore_monopoly_DE,5.834139055256668e-06
ESP_6,wind_onshore_monopoly_ESP,6.041386078791369e-06
ESP_6,wind_onshore_monopoly_FR,5.8971827692578255e-06
ESP_6,wind_onshore_monopoly_IND,5.3612317524026824e-06
ESP_6,wind_onshore_monopoly_NDL,3.899431236477478e-06
ESP_6,wind_onshore_monopoly_PT,5.9179052899144345e-06
ESP_7,biogas_to_electricity_supply_BEL,28.366821526268822
ESP_7,biogas_to_electricity_supply_CAN,28.973149384466943
ESP_7,biogas_to_electricity_supply_FR,28.969276589603354
ESP_7,biogas_to_electricity_supply_FSM,28.938794825853776
ESP_7,biogas_to_electricity_supply_UK,28.968984800175562
ESP_7,biogas_to_electricity_supply_USA,28.93870047614732
ESP_7,biomass_ESP,7.270491613374328e-07
ESP_7,biomass_FR,7.253520422050705e-07
ESP_7,biomass_IT,7.219223900733447e-07
ESP_7,existing_biogas_to_electricity_supply,36.70427239755417
ESP_7,existing_biomass,32.03
ESP_7,existing_hydro_reservoir,1.2986285115905793
ESP_7,existing_hydro_run_of_river,0.0
ESP_7,existing_open_field_pv,60.89
ESP_7,existing_rooftop_pv,2.37
ESP_7,existing_wind_onshore,3200.2234467223425
ESP_7,existing_wte,3.4221805787878456e-07
ESP_7,open_field_pv_CN,3.91138861686408e-06
ESP_7,open_field_pv_DE,0.0005932096860832381
ESP_7,open_field_pv_ESP,6.802913786220445e-06
ESP_7,open_field_pv_MY,0.0002562386396053218
ESP_7,open_field_pv_NL,1394.3572924865477
ESP_7,open_field_pv_PT,8.76431325007447e-05
ESP_7,pumped_hydro_ESP,0.0
ESP_7,roof_mounted_pv_CN,2.4532217215171555e-06
ESP_7,roof_mounted_pv_DE,4.690261214716915e-06
ESP_7,roof_mounted_pv_ESP,1.314871294516188e-06
ESP_7,roof_mounted_pv_MY,4.528596483070513e-06
ESP_7,roof_mounted_pv_NL,4.837609867292651e-06
ESP_7,roof_mounted_pv_PT,4.045254035299891e-06
ESP_7,wind_offshore_CN,0.0
ESP_7,wind_offshore_DE,0.0
ESP_7,wind_offshore_ESP,0.0
ESP_7,wind_offshore_FR,0.0
ESP_7,wind_offshore_IND,0.0
ESP_7,wind_offshore_NDL,0.0
ESP_7,wind_offshore_PT,0.0
ESP_7,wind_onshore_competing_CN,4.15534154331637e-06
ESP_7,wind_onshore_competing_DE,4.3992418926817235e-06
ESP_7,wind_onshore_competing_ESP,0.0
ESP_7,wind_onshore_competing_FR,4.4377624276081115e-06
ESP_7,wind_onshore_competing_IND,3.5159278766598984e-06
ESP_7,wind_onshore_competing_NDL,4.5121027410202425e-06
ESP_7,wind_onshore_competing_PT,4.4514630547813715e-06
ESP_7,wind_onshore_monopoly_CN,2.9666539919362988e-06
ESP_7,wind_onshore_monopoly_DE,3.1095386171849143e-06
ESP_7,wind_onshore_monopoly_ESP,3.155687142747196e-06
ESP_7,wind_onshore_monopoly_FR,3.1242016521029706e-06
ESP_7,wind_onshore_monopoly_IND,2.964652735590951e-06
ESP_7,wind_onshore_monopoly_NDL,2.3527652310679472e-06
ESP_7,wind_onshore_monopoly_PT,3.1246410511165446e-06
ESP_8,biogas_to_electricity_supply_BEL,98.39992328802985
ESP_8,biogas_to_electricity_supply_CAN,98.38738623137624
ESP_8,biogas_to_electricity_supply_FR,98.34551607753178
ESP_8,biogas_to_electricity_supply_FSM,98.17207271779014
ESP_8,biogas_to_electricity_supply_UK,98.37960097391029
ESP_8,biogas_to_electricity_supply_USA,98.1722332594054
ESP_8,biomass_ESP,4.859183668748763e-07
ESP_8,biomass_FR,4.87418127069265e-07
ESP_8,biomass_IT,4.86170944232376e-07
ESP_8,existing_biogas_to_electricity_supply,117.97326745202434
ESP_8,existing_biomass,76.81
ESP_8,existing_hydro_reservoir,3.4381380543689493
ESP_8,existing_hydro_run_of_river,0.0
ESP_8,existing_open_field_pv,1429.07
ESP_8,existing_rooftop_pv,55.73
ESP_8,existing_wind_onshore,0.0
ESP_8,existing_wte,0.0
ESP_8,open_field_pv_CN,2.0239646082136797e-06
ESP_8,open_field_pv_DE,1.1249550548921475e-05
ESP_8,open_field_pv_ESP,3.623655483964497e-06
ESP_8,open_field_pv_MY,1.085903963244404e-05
ESP_8,open_field_pv_NL,1.1817760330612908e-05
ESP_8,open_field_pv_PT,1.0005199135134263e-05
ESP_8,pumped_hydro_ESP,6.276064173591678e-07
ESP_8,roof_mounted_pv_CN,1.4029946969624746e-06
ESP_8,roof_mounted_pv_DE,2.2704874633218938e-06
ESP_8,roof_mounted_pv_ESP,6.713205355812179e-07
ESP_8,roof_mounted_pv_MY,2.2046331957564558e-06
ESP_8,roof_mounted_pv_NL,2.3307905356600643e-06
ESP_8,roof_mounted_pv_PT,1.9964770422458257e-06
ESP_8,wind_offshore_CN,0.0
ESP_8,wind_offshore_DE,0.0
ESP_8,wind_offshore_ESP,0.0
ESP_8,wind_offshore_FR,0.0
ESP_8,wind_offshore_IND,0.0
ESP_8,wind_offshore_NDL,0.0
ESP_8,wind_offshore_PT,0.0
ESP_8,wind_onshore_competing_CN,4.431454718294274e-06
ESP_8,wind_onshore_competing_DE,4.82252652633815e-06
ESP_8,wind_onshore_competing_ESP,0.0
ESP_8,wind_onshore_competing_FR,4.877720395319582e-06
ESP_8,wind_onshore_competing_IND,4.207211356271999e-06
ESP_8,wind_onshore_competing_NDL,4.947960411941387e-06
