nodes,techs,costs,cost_operation_fixed
ESP_1,open_field_pv_PT,monetary,0.007956445583704055
ESP_1,pumped_hydro_CN,monetary,2.8451978711892187
ESP_1,pumped_hydro_ESP,monetary,0.002954771458876989
ESP_1,roof_mounted_pv_CN,monetary,0.0018665022095240085
ESP_1,roof_mounted_pv_DE,monetary,0.0017892406987327272
ESP_1,roof_mounted_pv_ESP,monetary,0.0006762470476584219
ESP_1,roof_mounted_pv_MY,monetary,0.0017500425690282107
ESP_1,roof_mounted_pv_NL,monetary,0.001828871650023778
ESP_1,roof_mounted_pv_PT,monetary,0.001622539447855747
ESP_1,wind_offshore_CN,monetary,0.004743769856522574
ESP_1,wind_offshore_DE,monetary,0.004903222812864775
ESP_1,wind_offshore_ESP,monetary,7.295426937159124e-05
ESP_1,wind_offshore_FR,monetary,0.0049238831581918515
ESP_1,wind_offshore_IND,monetary,0.004740439620806052
ESP_1,wind_offshore_NDL,monetary,0.004955608462320651
ESP_1,wind_offshore_PT,monetary,0.004929879708376771
ESP_1,wind_onshore_competing_CN,monetary,0.006903436623042754
ESP_1,wind_onshore_competing_DE,monetary,0.007187623132438738
ESP_1,wind_onshore_competing_ESP,monetary,3.5937993005612706e-05
ESP_1,wind_onshore_competing_FR,monetary,0.0072389648566596005
ESP_1,wind_onshore_competing_IND,monetary,0.005158274764499778
ESP_1,wind_onshore_competing_NDL,monetary,0.007356185259823931
ESP_1,wind_onshore_competing_PT,monetary,0.007259324215771303
ESP_1,wind_onshore_monopoly_CN,monetary,0.0045380389602118045
ESP_1,wind_onshore_monopoly_DE,monetary,0.004814774143517717
ESP_1,wind_onshore_monopoly_ESP,monetary,0.0049436625817944335
ESP_1,wind_onshore_monopoly_FR,monetary,0.004861871994235179
ESP_1,wind_onshore_monopoly_IND,monetary,0.004531935183815056
ESP_1,wind_onshore_monopoly_NDL,monetary,0.0035786051903007802
ESP_1,wind_onshore_monopoly_PT,monetary,0.004873895706716515
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,monetary,19037.240376019192
ESP_10,battery_CZ,monetary,0.8063818507299363
ESP_10,battery_ESP,monetary,0.042818004816127166
ESP_10,battery_HU,monetary,0.43356637881094406
ESP_10,battery_PL,monetary,0.7189318726497461
ESP_10,battery_US,monetary,2.591680236234785
ESP_10,biogas_to_electricity_supply_BEL,monetary,0.012125936383298168
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.00030858020693939317
ESP_10,biogas_to_electricity_supply_FR,monetary,0.0002675709063705685
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.000539425091992954
ESP_10,biogas_to_electricity_supply_UK,monetary,0.00037606607955512924
ESP_10,biogas_to_electricity_supply_USA,monetary,0.0005231716200782802
ESP_10,biomass_ESP,monetary,0.00319174980993892
ESP_10,biomass_FR,monetary,0.003188460600796409
ESP_10,biomass_IT,monetary,0.0031666874992100076
ESP_10,existing_biogas_to_electricity_supply,monetary,587.9868460273973
ESP_10,existing_biomass,monetary,28175.589917808215
ESP_10,existing_ccgt,monetary,0.004394292095472025
ESP_10,existing_chp,monetary,1894841.5035616437
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,99328.76712328767
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,156750.24657534246
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,7508.136986301369
ESP_10,existing_wind_onshore,monetary,118047.6184109589
ESP_10,existing_wte,monetary,0.0032959937627257195
ESP_10,open_field_pv_CN,monetary,0.0022914301484992746
ESP_10,open_field_pv_DE,monetary,0.15509990074499574
ESP_10,open_field_pv_ESP,monetary,0.0016633799153513392
ESP_10,open_field_pv_MY,monetary,0.06490978984784469
ESP_10,open_field_pv_NL,monetary,310641.422934258
ESP_10,open_field_pv_PT,monetary,0.02153940015399464
ESP_10,pumped_hydro_CN,monetary,0.0
ESP_10,pumped_hydro_ESP,monetary,0.0
ESP_10,roof_mounted_pv_CN,monetary,0.002052598199253179
ESP_10,roof_mounted_pv_DE,monetary,0.002019946449051031
ESP_10,roof_mounted_pv_ESP,monetary,0.0007434392984125966
ESP_10,roof_mounted_pv_MY,monetary,0.0019709345147043453
ESP_10,roof_mounted_pv_NL,monetary,0.0020652102147061305
ESP_10,roof_mounted_pv_PT,monetary,0.0018184015758355703
ESP_10,wind_offshore_CN,monetary,0.004918907451740563
ESP_10,wind_offshore_DE,monetary,0.005112568070979613
ESP_10,wind_offshore_ESP,monetary,7.19336813228876e-05
ESP_10,wind_offshore_FR,monetary,0.0051399949208240465
ESP_10,wind_offshore_IND,monetary,0.004915371892053435
ESP_10,wind_offshore_NDL,monetary,0.005174689844237922
ESP_10,wind_offshore_PT,monetary,0.0051480672260320465
ESP_10,wind_onshore_competing_CN,monetary,0.005532826731858526
ESP_10,wind_onshore_competing_DE,monetary,0.0059670604590540965
ESP_10,wind_onshore_competing_ESP,monetary,3.6462547807750785e-05
ESP_10,wind_onshore_competing_FR,monetary,0.0060286290349959816
ESP_10,wind_onshore_competing_IND,monetary,0.005044775620003806
ESP_10,wind_onshore_competing_NDL,monetary,0.006117943808302528
ESP_10,wind_onshore_competing_PT,monetary,0.006046702699084251
ESP_10,wind_onshore_monopoly_CN,monetary,0.004675291222974961
ESP_10,wind_onshore_monopoly_DE,monetary,0.0049874924011051765
ESP_10,wind_onshore_monopoly_ESP,monetary,0.005111105479203495
ESP_10,wind_onshore_monopoly_FR,monetary,0.005029040175796615
ESP_10,wind_onshore_monopoly_IND,monetary,0.004669749643880575
ESP_10,wind_onshore_monopoly_NDL,monetary,0.003661276683726731
ESP_10,wind_onshore_monopoly_PT,monetary,0.005043179931956443
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,monetary,0.005817884303627933
ESP_11,battery_CZ,monetary,0.00580464736539016
ESP_11,battery_ESP,monetary,0.004745590027197581
ESP_11,battery_HU,monetary,0.0056641321472215055
ESP_11,battery_PL,monetary,0.005706380099021786
ESP_11,battery_US,monetary,0.005814047082179217
ESP_11,biogas_to_electricity_supply_BEL,monetary,0.010411086169101596
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.0003058560416550658
ESP_11,biogas_to_electricity_supply_FR,monetary,0.0002655927960868936
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.0005294162738320685
ESP_11,biogas_to_electricity_supply_UK,monetary,0.00037169707104853797
ESP_11,biogas_to_electricity_supply_USA,monetary,0.0005138502955710904
ESP_11,biomass_ESP,monetary,0.0031754090412357784
ESP_11,biomass_FR,monetary,0.003184682329542948
ESP_11,biomass_IT,monetary,0.003177977761426998
ESP_11,existing_biogas_to_electricity_supply,monetary,977.1375605479452
ESP_11,existing_biomass,monetary,46839.6749589041
ESP_11,existing_ccgt,monetary,0.004377670148073897
ESP_11,existing_chp,monetary,1703708.398268493
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_run_of_river,monetary,219452.05479452052
ESP_11,existing_nuclear,monetary,4437416.82410959
ESP_11,existing_oil_and_other,monetary,0.007454351142427051
ESP_11,existing_open_field_pv,monetary,124643.06849315067
ESP_11,existing_pumped_hydro,monetary,344090.66986301367
ESP_11,existing_rooftop_pv,monetary,5970.821917808219
ESP_11,existing_wind_onshore,monetary,536042.6378082192
ESP_11,existing_wte,monetary,0.0030917583258426072
ESP_11,open_field_pv_CN,monetary,0.0022405798799325447
ESP_11,open_field_pv_DE,monetary,0.11455203300939809
ESP_11,open_field_pv_ESP,monetary,0.0015363829124457084
ESP_11,open_field_pv_MY,monetary,0.04754006864818808
ESP_11,open_field_pv_NL,monetary,499817.2715272558
ESP_11,open_field_pv_PT,monetary,0.016108206951862353
ESP_11,pumped_hydro_CN,monetary,0.008310626719407587
ESP_11,pumped_hydro_ESP,monetary,0.003195485207438168
ESP_11,roof_mounted_pv_CN,monetary,0.0021587760852425928
ESP_11,roof_mounted_pv_DE,monetary,0.00211363535950306
ESP_11,roof_mounted_pv_ESP,monetary,0.0007564237995444857
ESP_11,roof_mounted_pv_MY,monetary,0.0020612210655727055
ESP_11,roof_mounted_pv_NL,monetary,0.002159860480583671
ESP_11,roof_mounted_pv_PT,monetary,0.001895875362156145
ESP_11,wind_offshore_CN,monetary,0.0048078086492772225
ESP_11,wind_offshore_DE,monetary,0.004983596386490737
ESP_11,wind_offshore_ESP,monetary,7.162257826455886e-05
ESP_11,wind_offshore_FR,monetary,0.005006614572324877
ESP_11,wind_offshore_IND,monetary,0.00480441345160353
ESP_11,wind_offshore_NDL,monetary,0.005042231415129174
ESP_11,wind_offshore_PT,monetary,0.005013228136394425
ESP_11,wind_onshore_competing_CN,monetary,0.006185488992260251
ESP_11,wind_onshore_competing_DE,monetary,0.0068266304138754575
ESP_11,wind_onshore_competing_ESP,monetary,3.6546714908070946e-05
ESP_11,wind_onshore_competing_FR,monetary,0.006919759035608987
ESP_11,wind_onshore_competing_IND,monetary,0.005495064863426698
ESP_11,wind_onshore_competing_NDL,monetary,0.007065958737416825
ESP_11,wind_onshore_competing_PT,monetary,0.006947187203568418
ESP_11,wind_onshore_monopoly_CN,monetary,0.005063249014605926
ESP_11,wind_onshore_monopoly_DE,monetary,0.005425880801282591
ESP_11,wind_onshore_monopoly_ESP,monetary,0.005595984158510019
ESP_11,wind_onshore_monopoly_FR,monetary,0.005480149116674928
ESP_11,wind_onshore_monopoly_IND,monetary,0.005056463964666021
ESP_11,wind_onshore_monopoly_NDL,monetary,0.0038773594597621515
ESP_11,wind_onshore_monopoly_PT,monetary,0.005496101023757988
ESP_2,Trade_Markets_ESP_2_natural_gas_transmission,monetary,0.0
ESP_2,Trade_Markets_ESP_2_oil_fuel_transmission,monetary,0.0
ESP_2,battery_CN,monetary,0.02720211694595082
ESP_2,battery_CZ,monetary,0.02591380121302731
ESP_2,battery_ESP,monetary,0.01419448515171448
ESP_2,battery_HU,monetary,0.02516743849402797
ESP_2,battery_PL,monetary,0.025825411295635797
ESP_2,battery_US,monetary,0.026983151238698447
ESP_2,biogas_to_electricity_supply_BEL,monetary,0.006924440412347774
ESP_2,biogas_to_electricity_supply_CAN,monetary,0.000302771307618116
ESP_2,biogas_to_electricity_supply_FR,monetary,0.0002631883356109384
ESP_2,biogas_to_electricity_supply_FSM,monetary,0.0005235170033408464
ESP_2,biogas_to_electricity_supply_UK,monetary,0.00036746906439843465
ESP_2,biogas_to_electricity_supply_USA,monetary,0.0005081354189526048
ESP_2,biomass_ESP,monetary,0.0031402879008325104
ESP_2,biomass_FR,monetary,0.003148967524902562
ESP_2,biomass_IT,monetary,0.00314491722422524
ESP_2,existing_biogas_to_electricity_supply,monetary,4439.726764931507
ESP_2,existing_biomass,monetary,212932.08558904106
ESP_2,existing_ccgt,monetary,0.004442292421579956
ESP_2,existing_chp,monetary,0.0
ESP_2,existing_coal,monetary,0.005866262842615623
ESP_2,existing_hydro_run_of_river,monetary,199726.02739726027
ESP_2,existing_nuclear,monetary,1898896.089863014
ESP_2,existing_oil_and_other,monetary,0.009428956238977531
ESP_2,existing_open_field_pv,monetary,177724.05479452055
ESP_2,existing_pumped_hydro,monetary,288538.79452054796
ESP_2,existing_rooftop_pv,monetary,8510.13698630137
ESP_2,existing_wind_onshore,monetary,2518177.136575342
ESP_2,existing_wte,monetary,0.0032755933313731497
ESP_2,open_field_pv_CN,monetary,0.002102013148297229
ESP_2,open_field_pv_DE,monetary,0.009015208468482552
ESP_2,open_field_pv_ESP,monetary,0.0014971726225342754
ESP_2,open_field_pv_MY,monetary,0.00819750920592464
ESP_2,open_field_pv_NL,monetary,0.010111040406854779
ESP_2,open_field_pv_PT,monetary,0.006741977517635798
ESP_2,pumped_hydro_CN,monetary,0.04068890215982387
ESP_2,pumped_hydro_ESP,monetary,0.002942920890490976
ESP_2,roof_mounted_pv_CN,monetary,0.0019505200606219943
ESP_2,roof_mounted_pv_DE,monetary,0.0018792080210823909
ESP_2,roof_mounted_pv_ESP,monetary,0.0007095962090029712
ESP_2,roof_mounted_pv_MY,monetary,0.0018361652366354962
ESP_2,roof_mounted_pv_NL,monetary,0.0019199288597363854
ESP_2,roof_mounted_pv_PT,monetary,0.0016999993754928237
ESP_2,wind_offshore_CN,monetary,0.0046441108086141825
ESP_2,wind_offshore_DE,monetary,0.0048098002388977665
ESP_2,wind_offshore_ESP,monetary,7.141788743940195e-05
ESP_2,wind_offshore_FR,monetary,0.004830247203525412
ESP_2,wind_offshore_IND,monetary,0.004640947091760682
ESP_2,wind_offshore_NDL,monetary,0.0048628134224206025
ESP_2,wind_offshore_PT,monetary,0.0048362386007876285
ESP_2,wind_onshore_competing_CN,monetary,0.005370602320357759
ESP_2,wind_onshore_competing_DE,monetary,0.005766585172375338
ESP_2,wind_onshore_competing_ESP,monetary,3.660991778483242e-05
ESP_2,wind_onshore_competing_FR,monetary,0.005822668557680753
ESP_2,wind_onshore_competing_IND,monetary,0.004908491208466749
ESP_2,wind_onshore_competing_NDL,monetary,0.005882150292680087
ESP_2,wind_onshore_competing_PT,monetary,0.005839297565164003
ESP_2,wind_onshore_monopoly_CN,monetary,0.004415993014257382
ESP_2,wind_onshore_monopoly_DE,monetary,0.004687023282986578
ESP_2,wind_onshore_monopoly_ESP,monetary,0.004805913049590147
ESP_2,wind_onshore_monopoly_FR,monetary,0.004725134372602281
ESP_2,wind_onshore_monopoly_IND,monetary,0.004411190884338907
ESP_2,wind_onshore_monopoly_NDL,monetary,0.003508894241420509
ESP_2,wind_onshore_monopoly_PT,monetary,0.004737651498812382
ESP_3,Trade_Markets_ESP_3_natural_gas_transmission,monetary,0.0
ESP_3,battery_CN,monetary,0.04500432510383877
ESP_3,battery_CZ,monetary,0.04101969666686549
ESP_3,battery_ESP,monetary,0.017628938398810107
ESP_3,battery_HU,monetary,0.03865118229184565
ESP_3,battery_PL,monetary,0.04064279088809177
ESP_3,battery_US,monetary,0.043250264783313716
ESP_3,biogas_to_electricity_supply_BEL,monetary,0.012088336564540376
ESP_3,biogas_to_electricity_supply_CAN,monetary,0.00030650130743299197
ESP_3,biogas_to_electricity_supply_FR,monetary,0.000265935242233833
ESP_3,biogas_to_electricity_supply_FSM,monetary,0.0005330653554791663
ESP_3,biogas_to_electricity_supply_UK,monetary,0.00037302439942038225
ESP_3,biogas_to_electricity_supply_USA,monetary,0.0005171682071861349
ESP_3,biomass_ESP,monetary,0.003179567698142876
ESP_3,biomass_FR,monetary,0.003187847979516711
ESP_3,biomass_IT,monetary,0.0031799602524038998
ESP_3,existing_biogas_to_electricity_supply,monetary,326.6593589041096
ESP_3,existing_biomass,monetary,15658.090575342463
ESP_3,existing_ccgt,monetary,0.00495823818368729
ESP_3,existing_chp,monetary,466135.67123287666
ESP_3,existing_coal,monetary,0.0
ESP_3,existing_hydro_run_of_river,monetary,119712.32876712327
ESP_3,existing_nuclear,monetary,0.0
ESP_3,existing_oil_and_other,monetary,0.0
ESP_3,existing_open_field_pv,monetary,30646.575342465752
ESP_3,existing_pumped_hydro,monetary,0.0
ESP_3,existing_rooftop_pv,monetary,1468.6849315068491
ESP_3,existing_wind_onshore,monetary,201984.08602739725
ESP_3,existing_wte,monetary,0.0
ESP_3,open_field_pv_CN,monetary,0.0021725467564076583
ESP_3,open_field_pv_DE,monetary,0.12991495387624424
ESP_3,open_field_pv_ESP,monetary,0.0016136039269217227
ESP_3,open_field_pv_MY,monetary,0.05528717074371504
ESP_3,open_field_pv_NL,monetary,183864.43436417254
ESP_3,open_field_pv_PT,monetary,0.0189333555244893
ESP_3,pumped_hydro_CN,monetary,21960.276903880003
ESP_3,pumped_hydro_ESP,monetary,0.003025798948805513
ESP_3,roof_mounted_pv_CN,monetary,0.0020685970373769316
ESP_3,roof_mounted_pv_DE,monetary,0.002001701367593048
ESP_3,roof_mounted_pv_ESP,monetary,0.000744068109533905
ESP_3,roof_mounted_pv_MY,monetary,0.0019552950549213306
ESP_3,roof_mounted_pv_NL,monetary,0.002045591547658455
ESP_3,roof_mounted_pv_PT,monetary,0.0018102635382346742
ESP_3,wind_offshore_CN,monetary,0.0
ESP_3,wind_offshore_DE,monetary,0.0
ESP_3,wind_offshore_ESP,monetary,0.0
ESP_3,wind_offshore_FR,monetary,0.0
ESP_3,wind_offshore_IND,monetary,0.0
ESP_3,wind_offshore_NDL,monetary,0.0
ESP_3,wind_offshore_PT,monetary,0.0
ESP_3,wind_onshore_competing_CN,monetary,0.00608574015156706
ESP_3,wind_onshore_competing_DE,monetary,0.006692748212232628
ESP_3,wind_onshore_competing_ESP,monetary,3.657552420279332e-05
ESP_3,wind_onshore_competing_FR,monetary,0.006780023421798854
ESP_3,wind_onshore_competing_IND,monetary,0.005562710243136483
ESP_3,wind_onshore_competing_NDL,monetary,0.00691620104582455
ESP_3,wind_onshore_competing_PT,monetary,0.006805618370369024
ESP_3,wind_onshore_monopoly_CN,monetary,0.005137254141493969
ESP_3,wind_onshore_monopoly_DE,monetary,0.005509743019244931
ESP_3,wind_onshore_monopoly_ESP,monetary,0.005685380924538759
ESP_3,wind_onshore_monopoly_FR,monetary,0.00556170581320268
ESP_3,wind_onshore_monopoly_IND,monetary,0.00513039287013303
ESP_3,wind_onshore_monopoly_NDL,monetary,0.003913537490462716
ESP_3,wind_onshore_monopoly_PT,monetary,0.005579834156137182
ESP_4,Trade_Markets_ESP_4_natural_gas_transmission,monetary,0.0
ESP_4,battery_CN,monetary,25839.248044939442
ESP_4,battery_CZ,monetary,0.8380526506959254
ESP_4,battery_ESP,monetary,0.04486139681772805
ESP_4,battery_HU,monetary,0.4542882272510578
ESP_4,battery_PL,monetary,0.7440958308912325
ESP_4,battery_US,monetary,2.7109366055817232
ESP_4,biogas_to_electricity_supply_BEL,monetary,0.013672240160557734
ESP_4,biogas_to_electricity_supply_CAN,monetary,0.00031013961763250706
ESP_4,biogas_to_electricity_supply_FR,monetary,0.0002689662033327806
ESP_4,biogas_to_electricity_supply_FSM,monetary,0.000543715376907574
ESP_4,biogas_to_electricity_supply_UK,monetary,0.00037795908166394544
ESP_4,biogas_to_electricity_supply_USA,monetary,0.0005272811323309087
ESP_4,biomass_ESP,monetary,0.003229807461247973
ESP_4,biomass_FR,monetary,0.003129692373835206
ESP_4,biomass_IT,monetary,0.0031926632085195208
ESP_4,existing_biogas_to_electricity_supply,monetary,5013.511030136986
ESP_4,existing_biomass,monetary,240389.82608219172
ESP_4,existing_ccgt,monetary,0.004415379451462874
ESP_4,existing_chp,monetary,1674009.7293150683
ESP_4,existing_coal,monetary,0.0
ESP_4,existing_hydro_run_of_river,monetary,219657.53424657532
ESP_4,existing_nuclear,monetary,0.0
ESP_4,existing_oil_and_other,monetary,0.0
ESP_4,existing_open_field_pv,monetary,67131.83561643834
ESP_4,existing_pumped_hydro,monetary,0.0
ESP_4,existing_rooftop_pv,monetary,3216.465753424657
ESP_4,existing_wind_onshore,monetary,511277.7770136986
ESP_4,existing_wte,monetary,0.0030705472061770683
ESP_4,open_field_pv_CN,monetary,0.0022814272922452227
ESP_4,open_field_pv_DE,monetary,0.1712920178449248
ESP_4,open_field_pv_ESP,monetary,0.0017086760110590314
ESP_4,open_field_pv_MY,monetary,0.06904167276046813
ESP_4,open_field_pv_NL,monetary,330682.24881218286
ESP_4,open_field_pv_PT,monetary,0.02234418087725831
ESP_4,pumped_hydro_CN,monetary,0.0
ESP_4,pumped_hydro_ESP,monetary,0.0
ESP_4,roof_mounted_pv_CN,monetary,0.0021107536967580093
ESP_4,roof_mounted_pv_DE,monetary,0.0020662541744561106
ESP_4,roof_mounted_pv_ESP,monetary,0.000746355066726379
ESP_4,roof_mounted_pv_MY,monetary,0.0020176100174071118
ESP_4,roof_mounted_pv_NL,monetary,0.0021119196740824898
ESP_4,roof_mounted_pv_PT,monetary,0.001865452844876008
ESP_4,wind_offshore_CN,monetary,0.004980141252267699
ESP_4,wind_offshore_DE,monetary,0.005180436116948065
ESP_4,wind_offshore_ESP,monetary,7.146975393185076e-05
ESP_4,wind_offshore_FR,monetary,0.00520402890336639
ESP_4,wind_offshore_IND,monetary,0.004976487211411778
ESP_4,wind_offshore_NDL,monetary,0.005241889322688604
ESP_4,wind_offshore_PT,monetary,0.005211119845306695
ESP_4,wind_onshore_competing_CN,monetary,0.006398268500874215
ESP_4,wind_onshore_competing_DE,monetary,0.006952701159188594
ESP_4,wind_onshore_competing_ESP,monetary,3.554271572312907e-05
ESP_4,wind_onshore_competing_FR,monetary,0.007027318178686151
ESP_4,wind_onshore_competing_IND,monetary,0.005385325983278777
ESP_4,wind_onshore_competing_NDL,monetary,0.007150915096074526
ESP_4,wind_onshore_competing_PT,monetary,0.0070486818153125365
ESP_4,wind_onshore_monopoly_CN,monetary,0.005230662213514844
ESP_4,wind_onshore_monopoly_DE,monetary,0.005609758152745075
ESP_4,wind_onshore_monopoly_ESP,monetary,0.0057675089169711095
ESP_4,wind_onshore_monopoly_FR,monetary,0.005659010802431306
ESP_4,wind_onshore_monopoly_IND,monetary,0.005224415720395723
ESP_4,wind_onshore_monopoly_NDL,monetary,0.003998902213462019
ESP_4,wind_onshore_monopoly_PT,monetary,0.005676277715961781
ESP_5,Trade_Markets_ESP_5_natural_gas_transmission,monetary,0.0
ESP_5,battery_CN,monetary,0.2046749451829018
ESP_5,battery_CZ,monetary,0.163937508913517
ESP_5,battery_ESP,monetary,0.03368657114911008
ESP_5,battery_HU,monetary,0.14121030567683032
ESP_5,battery_PL,monetary,0.16012606992857298
ESP_5,battery_US,monetary,0.18830897686903864
ESP_5,biogas_to_electricity_supply_BEL,monetary,0.013105732124049481
ESP_5,biogas_to_electricity_supply_CAN,monetary,0.0003087067986668084
ESP_5,biogas_to_electricity_supply_FR,monetary,0.0002676771227348311
ESP_5,biogas_to_electricity_supply_FSM,monetary,0.0005404938682930209
ESP_5,biogas_to_electricity_supply_UK,monetary,0.0003762275777335025
ESP_5,biogas_to_electricity_supply_USA,monetary,0.0005241618937700216
ESP_5,biomass_ESP,monetary,0.003204155265170043
ESP_5,biomass_FR,monetary,0.003132467278149267
ESP_5,biomass_IT,monetary,0.00317074945137287
ESP_5,existing_biogas_to_electricity_supply,monetary,471.52568328767126
ESP_5,existing_biomass,monetary,22567.39128767123
ESP_5,existing_ccgt,monetary,0.004400504011571979
ESP_5,existing_chp,monetary,1101362.0572054794
ESP_5,existing_coal,monetary,0.006004244499359216
ESP_5,existing_hydro_run_of_river,monetary,867493.1506849314
ESP_5,existing_nuclear,monetary,0.0
ESP_5,existing_oil_and_other,monetary,0.0
ESP_5,existing_open_field_pv,monetary,60350.46575342465
ESP_5,existing_pumped_hydro,monetary,71085.8904109589
ESP_5,existing_rooftop_pv,monetary,2891.616438356164
ESP_5,existing_wind_onshore,monetary,855707.768219178
ESP_5,existing_wte,monetary,0.0030815965095096305
ESP_5,open_field_pv_CN,monetary,0.0022137252339597215
ESP_5,open_field_pv_DE,monetary,0.12913813646624345
ESP_5,open_field_pv_ESP,monetary,0.0016586396672531231
ESP_5,open_field_pv_MY,monetary,0.05567506289445995
ESP_5,open_field_pv_NL,monetary,47589.33750255357
ESP_5,open_field_pv_PT,monetary,0.019608883213410106
ESP_5,pumped_hydro_CN,monetary,2820.1281535642156
ESP_5,pumped_hydro_ESP,monetary,0.0033240839077960035
ESP_5,roof_mounted_pv_CN,monetary,0.0020387693712505236
ESP_5,roof_mounted_pv_DE,monetary,0.0019918725453973774
ESP_5,roof_mounted_pv_ESP,monetary,0.0007387985251410556
ESP_5,roof_mounted_pv_MY,monetary,0.0019447872211027163
ESP_5,roof_mounted_pv_NL,monetary,0.0020346382956803566
ESP_5,roof_mounted_pv_PT,monetary,0.0018000157257712377
ESP_5,wind_offshore_CN,monetary,0.0
ESP_5,wind_offshore_DE,monetary,0.0
ESP_5,wind_offshore_ESP,monetary,0.0
ESP_5,wind_offshore_FR,monetary,0.0
ESP_5,wind_offshore_IND,monetary,0.0
ESP_5,wind_offshore_NDL,monetary,0.0
ESP_5,wind_offshore_PT,monetary,0.0
ESP_5,wind_onshore_competing_CN,monetary,0.005622651677108983
ESP_5,wind_onshore_competing_DE,monetary,0.006081331116772614
ESP_5,wind_onshore_competing_ESP,monetary,3.654936978236706e-05
ESP_5,wind_onshore_competing_FR,monetary,0.006146362704495792
ESP_5,wind_onshore_competing_IND,monetary,0.004998436767203608
ESP_5,wind_onshore_competing_NDL,monetary,0.006235098417051813
ESP_5,wind_onshore_competing_PT,monetary,0.006165440860090743
ESP_5,wind_onshore_monopoly_CN,monetary,0.004616979963554529
ESP_5,wind_onshore_monopoly_DE,monetary,0.004914363038501651
ESP_5,wind_onshore_monopoly_ESP,monetary,0.005046160634666016
ESP_5,wind_onshore_monopoly_FR,monetary,0.004957170434697888
ESP_5,wind_onshore_monopoly_IND,monetary,0.0046113078392643675
ESP_5,wind_onshore_monopoly_NDL,monetary,0.003624570259428239
ESP_5,wind_onshore_monopoly_PT,monetary,0.004970094047769268
ESP_6,Trade_Markets_ESP_6_natural_gas_transmission,monetary,0.0
ESP_6,Trade_Markets_ESP_6_oil_fuel_transmission,monetary,0.0
ESP_6,battery_CN,monetary,0.020799621301830946
ESP_6,battery_CZ,monetary,0.02013094316447702
ESP_6,battery_ESP,monetary,0.011681499355790343
ESP_6,battery_HU,monetary,0.019193915448963317
ESP_6,battery_PL,monetary,0.01971366435211916
ESP_6,battery_US,monetary,0.02055872168135029
ESP_6,biogas_to_electricity_supply_BEL,monetary,0.011520554261849406
ESP_6,biogas_to_electricity_supply_CAN,monetary,0.0003081087970375529
ESP_6,biogas_to_electricity_supply_FR,monetary,0.00026730296212291424
