nodes,techs,costs,cost_investment_annualised
ESP_3,open_field_pv_CN,co2,0.0006436556175835632
ESP_3,open_field_pv_CN,monetary,0.00024342263022189916
ESP_3,open_field_pv_CN,vul,0.0
ESP_3,open_field_pv_DE,co2,0.0703044884972544
ESP_3,open_field_pv_DE,monetary,0.02658577707421978
ESP_3,open_field_pv_DE,vul,1.7154549080656467e-07
ESP_3,open_field_pv_ESP,co2,0.0009239016450076582
ESP_3,open_field_pv_ESP,monetary,0.0024084643079906143
ESP_3,open_field_pv_ESP,vul,0.0
ESP_3,open_field_pv_MY,co2,0.033291782936410885
ESP_3,open_field_pv_MY,monetary,0.012589258883602508
ESP_3,open_field_pv_MY,vul,0.0
ESP_3,open_field_pv_NL,co2,89045.07617243535
ESP_3,open_field_pv_NL,monetary,33672.47526866245
ESP_3,open_field_pv_NL,vul,0.24192429747720637
ESP_3,open_field_pv_PT,co2,0.014534080136643507
ESP_3,open_field_pv_PT,monetary,0.005496079154458824
ESP_3,open_field_pv_PT,vul,0.0
ESP_3,pumped_hydro_CN,co2,1519.7824997181058
ESP_3,pumped_hydro_CN,monetary,738.4660810448229
ESP_3,pumped_hydro_CN,vulnerability,0.13019159578312012
ESP_3,pumped_hydro_ESP,co2,4.732812662260595e-06
ESP_3,pumped_hydro_ESP,monetary,0.00020743426726246392
ESP_3,pumped_hydro_ESP,vul,0.0
ESP_3,roof_mounted_pv_CN,co2,0.0008813418688575802
ESP_3,roof_mounted_pv_CN,monetary,0.00033327834768963116
ESP_3,roof_mounted_pv_CN,vul,0.0
ESP_3,roof_mounted_pv_DE,co2,0.0011050311786184315
ESP_3,roof_mounted_pv_DE,monetary,0.0004178696581507632
ESP_3,roof_mounted_pv_DE,vul,0.0
ESP_3,roof_mounted_pv_ESP,co2,0.0005097552370565806
ESP_3,roof_mounted_pv_ESP,monetary,0.0013288506421610413
ESP_3,roof_mounted_pv_ESP,vul,0.0
ESP_3,roof_mounted_pv_MY,co2,0.0012042307632018604
ESP_3,roof_mounted_pv_MY,monetary,0.00045537882012818546
ESP_3,roof_mounted_pv_MY,vul,0.0
ESP_3,roof_mounted_pv_NL,co2,0.0010153938439270928
ESP_3,roof_mounted_pv_NL,monetary,0.00038397209107190566
ESP_3,roof_mounted_pv_NL,vul,0.0
ESP_3,roof_mounted_pv_PT,co2,0.0015045514974666944
ESP_3,roof_mounted_pv_PT,monetary,0.0005689478827895178
ESP_3,roof_mounted_pv_PT,vul,0.0
ESP_3,wind_offshore_CN,co2,0.0
ESP_3,wind_offshore_CN,monetary,0.0
ESP_3,wind_offshore_CN,vul,0.0
ESP_3,wind_offshore_DE,co2,0.0
ESP_3,wind_offshore_DE,monetary,0.0
ESP_3,wind_offshore_DE,vul,0.0
ESP_3,wind_offshore_ESP,co2,0.0
ESP_3,wind_offshore_ESP,monetary,0.0
ESP_3,wind_offshore_ESP,vul,0.0
ESP_3,wind_offshore_FR,co2,0.0
ESP_3,wind_offshore_FR,monetary,0.0
ESP_3,wind_offshore_FR,vul,0.0
ESP_3,wind_offshore_IND,co2,0.0
ESP_3,wind_offshore_IND,monetary,0.0
ESP_3,wind_offshore_IND,vul,0.0
ESP_3,wind_offshore_NDL,co2,0.0
ESP_3,wind_offshore_NDL,monetary,0.0
ESP_3,wind_offshore_NDL,vul,0.0
ESP_3,wind_offshore_PT,co2,0.0
ESP_3,wind_offshore_PT,monetary,0.0
ESP_3,wind_offshore_PT,vul,0.0
ESP_3,wind_onshore_competing_CN,co2,0.0017595486166301715
ESP_3,wind_onshore_competing_CN,monetary,0.0006654356129430424
ESP_3,wind_onshore_competing_CN,vul,0.0
ESP_3,wind_onshore_competing_DE,co2,0.000668354843001241
ESP_3,wind_onshore_competing_DE,monetary,0.00025275980876278853
ESP_3,wind_onshore_competing_DE,vul,0.0
ESP_3,wind_onshore_competing_ESP,co2,0.00046232938839856693
ESP_3,wind_onshore_competing_ESP,monetary,0.004070673264392041
ESP_3,wind_onshore_competing_ESP,vul,0.0
ESP_3,wind_onshore_competing_FR,co2,0.0005119183356942014
ESP_3,wind_onshore_competing_FR,monetary,0.00019360153330199472
ESP_3,wind_onshore_competing_FR,vul,0.0
ESP_3,wind_onshore_competing_IND,co2,0.0010978773918839109
ESP_3,wind_onshore_competing_IND,monetary,0.00041520903327633166
ESP_3,wind_onshore_competing_IND,vul,0.0
ESP_3,wind_onshore_competing_NDL,co2,0.00026812268310133795
ESP_3,wind_onshore_competing_NDL,monetary,0.00010140065378959977
ESP_3,wind_onshore_competing_NDL,vul,0.0
ESP_3,wind_onshore_competing_PT,co2,0.00046606945922072877
ESP_3,wind_onshore_competing_PT,monetary,0.00017625657280885565
ESP_3,wind_onshore_competing_PT,vul,0.0
ESP_3,wind_onshore_monopoly_CN,co2,0.0011254503124696138
ESP_3,wind_onshore_monopoly_CN,monetary,0.0004256288865433297
ESP_3,wind_onshore_monopoly_CN,vul,0.0
ESP_3,wind_onshore_monopoly_DE,co2,0.00042635840196875104
ESP_3,wind_onshore_monopoly_DE,monetary,0.00016124109711258505
ESP_3,wind_onshore_monopoly_DE,vul,0.0
ESP_3,wind_onshore_monopoly_ESP,co2,0.00017085528497076034
ESP_3,wind_onshore_monopoly_ESP,monetary,6.461533727415181e-05
ESP_3,wind_onshore_monopoly_ESP,vul,0.0
ESP_3,wind_onshore_monopoly_FR,co2,0.0003264288555325914
ESP_3,wind_onshore_monopoly_FR,monetary,0.00012345157916530722
ESP_3,wind_onshore_monopoly_FR,vul,0.0
ESP_3,wind_onshore_monopoly_IND,co2,0.0011381811634756797
ESP_3,wind_onshore_monopoly_IND,monetary,0.0004304516187997413
ESP_3,wind_onshore_monopoly_IND,vul,0.0
ESP_3,wind_onshore_monopoly_NDL,co2,0.0006128713900338501
ESP_3,wind_onshore_monopoly_NDL,monetary,0.001168175411461676
ESP_3,wind_onshore_monopoly_NDL,vul,0.0
ESP_3,wind_onshore_monopoly_PT,co2,0.0002971558986330626
ESP_3,wind_onshore_monopoly_PT,monetary,0.00011237741338076908
ESP_3,wind_onshore_monopoly_PT,vul,0.0
ESP_4,ESP_2_ESP_4_ac_ohl_transmission,monetary,95890.4109589041
ESP_4,ESP_3_ESP_4_ac_ohl_transmission,monetary,283675.799086758
ESP_4,ESP_3_ESP_7_ac_ohl_transmission,monetary,407534.24657534243
ESP_4,ESP_4_ESP_5_techs_ac_ohl_transmission,monetary,35958.904109589035
ESP_4,ESP_4_FRA_1_ac_ohl_mountain_transmission,monetary,117808.21917808219
ESP_4,ESP_4_FRA_1_dc_subsea_transmission,monetary,430136.98630136985
ESP_4,ESP_4_FRA_1_dc_underground_transmission,monetary,603310.502283105
ESP_4,Trade_Markets_ESP_4_natural_gas_transmission,monetary,0.0
ESP_4,battery_CN,co2,4962.688546290853
ESP_4,battery_CN,monetary,6915.243872381772
ESP_4,battery_CN,vul,0.06380581329284442
ESP_4,battery_CZ,co2,0.12852539101309052
ESP_4,battery_CZ,monetary,0.17104713288142814
ESP_4,battery_CZ,vul,1.407664406960161e-06
ESP_4,battery_ESP,co2,0.0010774540828057408
ESP_4,battery_ESP,monetary,0.01789665466750255
ESP_4,battery_ESP,vul,0.0
ESP_4,battery_HU,co2,0.08070751868673448
ESP_4,battery_HU,monetary,0.09919847618135501
ESP_4,battery_HU,vul,7.948034220311833e-07
ESP_4,battery_PL,co2,0.11698182095205645
ESP_4,battery_PL,monetary,0.1536868240886709
ESP_4,battery_PL,vul,1.2597654636232657e-06
ESP_4,battery_US,co2,0.34704225317360127
ESP_4,battery_US,monetary,0.5007313361377018
ESP_4,battery_US,vul,4.204330456164001e-06
ESP_4,biogas_to_electricity_supply_BEL,co2,0.008468146734048056
ESP_4,biogas_to_electricity_supply_BEL,monetary,0.0032025590243439793
ESP_4,biogas_to_electricity_supply_BEL,vul,0.0
ESP_4,biogas_to_electricity_supply_CAN,co2,0.006106583524459374
ESP_4,biogas_to_electricity_supply_CAN,monetary,0.002309445010619002
ESP_4,biogas_to_electricity_supply_CAN,vul,0.0
ESP_4,biogas_to_electricity_supply_FR,co2,0.006120628032006074
ESP_4,biogas_to_electricity_supply_FR,monetary,0.002314756802632655
ESP_4,biogas_to_electricity_supply_FR,vul,0.0
ESP_4,biogas_to_electricity_supply_FSM,co2,0.0060533688148659255
ESP_4,biogas_to_electricity_supply_FSM,monetary,0.002289320396536649
ESP_4,biogas_to_electricity_supply_FSM,vul,0.0
ESP_4,biogas_to_electricity_supply_UK,co2,0.006085530510987324
ESP_4,biogas_to_electricity_supply_UK,monetary,0.0023014833099488604
ESP_4,biogas_to_electricity_supply_UK,vul,0.0
ESP_4,biogas_to_electricity_supply_USA,co2,0.0058751942096448365
ESP_4,biogas_to_electricity_supply_USA,monetary,0.0022903574089566973
ESP_4,biogas_to_electricity_supply_USA,vul,0.0
ESP_4,biomass_ESP,co2,0.0
ESP_4,biomass_ESP,monetary,1.9297705495808193e-06
ESP_4,biomass_ESP,vul,0.0
ESP_4,biomass_FR,co2,2.6347761737511665e-07
ESP_4,biomass_FR,monetary,0.0
ESP_4,biomass_FR,vul,0.0
ESP_4,biomass_IT,co2,7.961749705704251e-06
ESP_4,biomass_IT,monetary,3.011344125847761e-06
ESP_4,biomass_IT,vul,0.0
ESP_4,existing_biogas_to_electricity_supply,monetary,0.0
ESP_4,existing_biomass,monetary,0.0
ESP_4,existing_ccgt,monetary,0.0
ESP_4,existing_chp,monetary,0.0
ESP_4,existing_coal,monetary,0.0
ESP_4,existing_hydro_run_of_river,monetary,0.0
ESP_4,existing_nuclear,monetary,0.0
ESP_4,existing_oil_and_other,monetary,0.0
ESP_4,existing_open_field_pv,monetary,0.0
ESP_4,existing_pumped_hydro,monetary,0.0
ESP_4,existing_rooftop_pv,monetary,0.0
ESP_4,existing_wind_onshore,monetary,0.0
ESP_4,existing_wte,monetary,0.0
ESP_4,open_field_pv_CN,co2,0.0006740486100316105
ESP_4,open_field_pv_CN,monetary,0.00025491688578327084
ESP_4,open_field_pv_CN,vul,0.0
ESP_4,open_field_pv_DE,co2,0.07398745614347917
ESP_4,open_field_pv_DE,monetary,0.027978498348593596
ESP_4,open_field_pv_DE,vul,1.8053206486464915e-07
ESP_4,open_field_pv_ESP,co2,0.0009743297870572567
ESP_4,open_field_pv_ESP,monetary,0.0025399224354883004
ESP_4,open_field_pv_ESP,vul,0.0
ESP_4,open_field_pv_MY,co2,0.03550996520085101
ESP_4,open_field_pv_MY,monetary,0.013428062585747
ESP_4,open_field_pv_MY,vul,0.0
ESP_4,open_field_pv_NL,co2,160150.03649041173
ESP_4,open_field_pv_NL,monetary,60560.87966678742
ESP_4,open_field_pv_NL,vul,0.43510755152664365
ESP_4,open_field_pv_PT,co2,0.015793115592384048
ESP_4,open_field_pv_PT,monetary,0.0059721848631079716
ESP_4,open_field_pv_PT,vul,0.0
ESP_4,pumped_hydro_CN,co2,0.0
ESP_4,pumped_hydro_CN,monetary,0.0
ESP_4,pumped_hydro_CN,vulnerability,0.0
ESP_4,pumped_hydro_ESP,co2,0.0
ESP_4,pumped_hydro_ESP,monetary,0.0
ESP_4,pumped_hydro_ESP,vul,0.0
ESP_4,roof_mounted_pv_CN,co2,0.0008748427795059275
ESP_4,roof_mounted_pv_CN,monetary,0.000330820725015454
ESP_4,roof_mounted_pv_CN,vul,0.0
ESP_4,roof_mounted_pv_DE,co2,0.0010937646679074816
ESP_4,roof_mounted_pv_DE,monetary,0.0004136092055314781
ESP_4,roof_mounted_pv_DE,vul,0.0
ESP_4,roof_mounted_pv_ESP,co2,0.000505577055335565
ESP_4,roof_mounted_pv_ESP,monetary,0.0013179587884645566
ESP_4,roof_mounted_pv_ESP,vul,0.0
ESP_4,roof_mounted_pv_MY,co2,0.001192055973275124
ESP_4,roof_mounted_pv_MY,monetary,0.00045077493386189816
ESP_4,roof_mounted_pv_MY,vul,0.0
ESP_4,roof_mounted_pv_NL,co2,0.0010049621149038595
ESP_4,roof_mounted_pv_NL,monetary,0.0003800273234031804
ESP_4,roof_mounted_pv_NL,vul,0.0
ESP_4,roof_mounted_pv_PT,co2,0.0014897239749582568
ESP_4,roof_mounted_pv_PT,monetary,0.0005633408380639674
ESP_4,roof_mounted_pv_PT,vul,0.0
ESP_4,wind_offshore_CN,co2,0.0006017705061822623
ESP_4,wind_offshore_CN,monetary,0.0002275808249045979
ESP_4,wind_offshore_CN,vul,0.0
ESP_4,wind_offshore_DE,co2,0.0002185071662951944
ESP_4,wind_offshore_DE,monetary,8.263548943262408e-05
ESP_4,wind_offshore_DE,vul,0.0
ESP_4,wind_offshore_ESP,co2,0.00039887897538118795
ESP_4,wind_offshore_ESP,monetary,0.0035120111798139066
ESP_4,wind_offshore_ESP,vul,0.0
ESP_4,wind_offshore_FR,co2,0.00016630459096596126
ESP_4,wind_offshore_FR,monetary,6.289445319927785e-05
ESP_4,wind_offshore_FR,vul,0.0
ESP_4,wind_offshore_IND,co2,0.0006090576482188364
ESP_4,wind_offshore_IND,monetary,0.00023034105556409825
ESP_4,wind_offshore_IND,vul,0.0
ESP_4,wind_offshore_NDL,co2,8.625108854875696e-05
ESP_4,wind_offshore_NDL,monetary,3.261908566535964e-05
ESP_4,wind_offshore_NDL,vul,0.0
ESP_4,wind_offshore_PT,co2,0.00015112911496794896
ESP_4,wind_offshore_PT,monetary,5.715349789369226e-05
ESP_4,wind_offshore_PT,vul,0.0
ESP_4,wind_onshore_competing_CN,co2,0.002005066525306647
ESP_4,wind_onshore_competing_CN,monetary,0.0007582869036118487
ESP_4,wind_onshore_competing_CN,vul,0.0
ESP_4,wind_onshore_competing_DE,co2,0.0007599620666764208
ESP_4,wind_onshore_competing_DE,monetary,0.00028740401697029225
ESP_4,wind_onshore_competing_DE,vul,0.0
ESP_4,wind_onshore_competing_ESP,co2,0.0005344831050814889
ESP_4,wind_onshore_competing_ESP,monetary,0.00470596535872562
ESP_4,wind_onshore_competing_ESP,vul,0.0
ESP_4,wind_onshore_competing_FR,co2,0.000581856659562895
ESP_4,wind_onshore_competing_FR,monetary,0.0002200513902292506
ESP_4,wind_onshore_competing_FR,vul,0.0
ESP_4,wind_onshore_competing_IND,co2,0.001032580851658242
ESP_4,wind_onshore_competing_IND,monetary,0.00039051436924206597
ESP_4,wind_onshore_competing_IND,vul,0.0
ESP_4,wind_onshore_competing_NDL,co2,0.0003045541021558975
ESP_4,wind_onshore_competing_NDL,monetary,0.00011517856197657326
ESP_4,wind_onshore_competing_NDL,vul,0.0
ESP_4,wind_onshore_competing_PT,co2,0.0005296803884214595
ESP_4,wind_onshore_competing_PT,monetary,0.00020031273901389694
ESP_4,wind_onshore_competing_PT,vul,0.0
ESP_4,wind_onshore_monopoly_CN,co2,0.0011351839265450572
ESP_4,wind_onshore_monopoly_CN,monetary,0.0004293099973618806
ESP_4,wind_onshore_monopoly_CN,vul,0.0
ESP_4,wind_onshore_monopoly_DE,co2,0.0004284111130238057
ESP_4,wind_onshore_monopoly_DE,monetary,0.0001620173956000637
ESP_4,wind_onshore_monopoly_DE,vul,0.0
ESP_4,wind_onshore_monopoly_ESP,co2,0.00017143058407766297
ESP_4,wind_onshore_monopoly_ESP,monetary,6.483290821924955e-05
ESP_4,wind_onshore_monopoly_ESP,vul,0.0
ESP_4,wind_onshore_monopoly_FR,co2,0.00032781608907854915
ESP_4,wind_onshore_monopoly_FR,monetary,0.0001239762146839416
ESP_4,wind_onshore_monopoly_FR,vul,0.0
ESP_4,wind_onshore_monopoly_IND,co2,0.0011481022169083507
ESP_4,wind_onshore_monopoly_IND,monetary,0.00043420368714117385
ESP_4,wind_onshore_monopoly_IND,vul,0.0
ESP_4,wind_onshore_monopoly_NDL,co2,0.0006238962455021675
ESP_4,wind_onshore_monopoly_NDL,monetary,0.0011891895512672489
ESP_4,wind_onshore_monopoly_NDL,vul,0.0
ESP_4,wind_onshore_monopoly_PT,co2,0.00029836936728489997
ESP_4,wind_onshore_monopoly_PT,monetary,0.00011283631885408939
ESP_4,wind_onshore_monopoly_PT,vul,0.0
ESP_5,ESP_3_ESP_5_ac_ohl_transmission,monetary,155821.91780821915
ESP_5,ESP_4_ESP_5_techs_ac_ohl_transmission,monetary,35958.904109589035
ESP_5,ESP_5_ESP_11_ac_ohl_transmission,monetary,227739.72602739724
ESP_5,ESP_5_ESP_6_techs_ac_ohl_transmission,monetary,279680.36529680365
ESP_5,ESP_5_FRA_1_ac_ohl_transmission,monetary,3995.4337899543375
ESP_5,Trade_Markets_ESP_5_natural_gas_transmission,monetary,0.0
ESP_5,battery_CN,co2,0.04293528235610153
ESP_5,battery_CN,monetary,0.06412423538297526
ESP_5,battery_CN,vul,5.520234816542149e-07
ESP_5,battery_CZ,co2,0.035013566946679474
ESP_5,battery_CZ,monetary,0.046588014249560356
ESP_5,battery_CZ,vul,3.8348338459081166e-07
ESP_5,battery_ESP,co2,0.0007911936844515549
ESP_5,battery_ESP,monetary,0.013467396176702014
ESP_5,battery_ESP,vul,0.0
ESP_5,battery_HU,co2,0.031382588557130754
ESP_5,battery_HU,monetary,0.03880286426115352
ESP_5,battery_HU,vul,3.090540904152954e-07
ESP_5,battery_PL,co2,0.03436855801275452
ESP_5,battery_PL,monetary,0.04519131240440076
ESP_5,battery_PL,vul,3.701115443975288e-07
ESP_5,battery_US,co2,0.0395648746968449
ESP_5,battery_US,monetary,0.05657428397324823
ESP_5,battery_US,vul,4.793186021618155e-07
ESP_5,biogas_to_electricity_supply_BEL,co2,0.008929123127246641
ESP_5,biogas_to_electricity_supply_BEL,monetary,0.003376895175383009
ESP_5,biogas_to_electricity_supply_BEL,vul,0.0
ESP_5,biogas_to_electricity_supply_CAN,co2,0.0061693649680908645
ESP_5,biogas_to_electricity_supply_CAN,monetary,0.0023331882855899344
ESP_5,biogas_to_electricity_supply_CAN,vul,0.0
ESP_5,biogas_to_electricity_supply_FR,co2,0.006177846108314842
ESP_5,biogas_to_electricity_supply_FR,monetary,0.0023363960740728873
ESP_5,biogas_to_electricity_supply_FR,vul,0.0
ESP_5,biogas_to_electricity_supply_FSM,co2,0.006143095918524971
ESP_5,biogas_to_electricity_supply_FSM,monetary,0.002323254243095668
ESP_5,biogas_to_electricity_supply_FSM,vul,0.0
ESP_5,biogas_to_electricity_supply_UK,co2,0.006157447536191198
ESP_5,biogas_to_electricity_supply_UK,monetary,0.0023286815686559773
ESP_5,biogas_to_electricity_supply_UK,vul,0.0
ESP_5,biogas_to_electricity_supply_USA,co2,0.005960433463377704
ESP_5,biogas_to_electricity_supply_USA,monetary,0.0023235866690210745
ESP_5,biogas_to_electricity_supply_USA,vul,0.0
ESP_5,biomass_ESP,co2,0.0
ESP_5,biomass_ESP,monetary,1.9600599248871865e-06
ESP_5,biomass_ESP,vul,0.0
ESP_5,biomass_FR,co2,2.676149915849449e-07
ESP_5,biomass_FR,monetary,1.0139021588398686e-07
ESP_5,biomass_FR,vul,0.0
ESP_5,biomass_IT,co2,8.086682659127947e-06
ESP_5,biomass_IT,monetary,3.0585970701531715e-06
ESP_5,biomass_IT,vul,0.0
ESP_5,existing_biogas_to_electricity_supply,monetary,0.0
ESP_5,existing_biomass,monetary,0.0
ESP_5,existing_ccgt,monetary,0.0
ESP_5,existing_chp,monetary,0.0
ESP_5,existing_coal,monetary,0.0
ESP_5,existing_hydro_run_of_river,monetary,0.0
ESP_5,existing_nuclear,monetary,0.0
ESP_5,existing_oil_and_other,monetary,0.0
ESP_5,existing_open_field_pv,monetary,0.0
ESP_5,existing_pumped_hydro,monetary,0.0
ESP_5,existing_rooftop_pv,monetary,0.0
ESP_5,existing_wind_onshore,monetary,0.0
ESP_5,existing_wte,monetary,0.0
ESP_5,open_field_pv_CN,co2,0.0006500628303641641
ESP_5,open_field_pv_CN,monetary,0.0002458457592133008
ESP_5,open_field_pv_CN,vul,0.0
ESP_5,open_field_pv_DE,co2,0.06640958489627677
ESP_5,open_field_pv_DE,monetary,0.02511291181234946
ESP_5,open_field_pv_DE,vul,1.620417853653387e-07
ESP_5,open_field_pv_ESP,co2,0.0009501795463074118
ESP_5,open_field_pv_ESP,monetary,0.0024769666076794867
ESP_5,open_field_pv_ESP,vul,0.0
ESP_5,open_field_pv_MY,co2,0.03196881438555014
ESP_5,open_field_pv_MY,monetary,0.012088979471909154
ESP_5,open_field_pv_MY,vul,0.0
ESP_5,open_field_pv_NL,co2,23047.030858892267
ESP_5,open_field_pv_NL,monetary,8715.255351226067
ESP_5,open_field_pv_NL,vul,0.06261589061562275
ESP_5,open_field_pv_PT,co2,0.0145767002342711
ESP_5,open_field_pv_PT,monetary,0.005512195993497123
ESP_5,open_field_pv_PT,vul,0.0
ESP_5,pumped_hydro_CN,co2,195.15345499128705
ESP_5,pumped_hydro_CN,monetary,94.82554716645556
ESP_5,pumped_hydro_CN,vulnerability,0.016717747264899815
ESP_5,pumped_hydro_ESP,co2,4.5090218563772245e-06
ESP_5,pumped_hydro_ESP,monetary,0.00019762574849123494
ESP_5,pumped_hydro_ESP,vul,0.0
ESP_5,roof_mounted_pv_CN,co2,0.0008972803604269207
ESP_5,roof_mounted_pv_CN,monetary,0.0003393054687451421
ESP_5,roof_mounted_pv_CN,vul,0.0
ESP_5,roof_mounted_pv_DE,co2,0.0011293496434003148
ESP_5,roof_mounted_pv_DE,monetary,0.00042706573221797816
ESP_5,roof_mounted_pv_DE,vul,0.0
ESP_5,roof_mounted_pv_ESP,co2,0.000521011990309752
ESP_5,roof_mounted_pv_ESP,monetary,0.001358195203436171
ESP_5,roof_mounted_pv_ESP,vul,0.0
ESP_5,roof_mounted_pv_MY,co2,0.001231244660661134
ESP_5,roof_mounted_pv_MY,monetary,0.00046559410205584517
ESP_5,roof_mounted_pv_MY,vul,0.0
ESP_5,roof_mounted_pv_NL,co2,0.0010373361803856507
ESP_5,roof_mounted_pv_NL,monetary,0.0003922696052467117
ESP_5,roof_mounted_pv_NL,vul,0.0
ESP_5,roof_mounted_pv_PT,co2,0.001540079498990297
ESP_5,roof_mounted_pv_PT,monetary,0.0005823828375123247
ESP_5,roof_mounted_pv_PT,vul,0.0
ESP_5,wind_offshore_CN,co2,0.0
ESP_5,wind_offshore_CN,monetary,0.0
ESP_5,wind_offshore_CN,vul,0.0
ESP_5,wind_offshore_DE,co2,0.0
ESP_5,wind_offshore_DE,monetary,0.0
ESP_5,wind_offshore_DE,vul,0.0
ESP_5,wind_offshore_ESP,co2,0.0
ESP_5,wind_offshore_ESP,monetary,0.0
ESP_5,wind_offshore_ESP,vul,0.0
ESP_5,wind_offshore_FR,co2,0.0
ESP_5,wind_offshore_FR,monetary,0.0
ESP_5,wind_offshore_FR,vul,0.0
ESP_5,wind_offshore_IND,co2,0.0
ESP_5,wind_offshore_IND,monetary,0.0
ESP_5,wind_offshore_IND,vul,0.0
ESP_5,wind_offshore_NDL,co2,0.0
ESP_5,wind_offshore_NDL,monetary,0.0
ESP_5,wind_offshore_NDL,vul,0.0
ESP_5,wind_offshore_PT,co2,0.0
ESP_5,wind_offshore_PT,monetary,0.0
ESP_5,wind_offshore_PT,vul,0.0
ESP_5,wind_onshore_competing_CN,co2,0.0016115063893729958
ESP_5,wind_onshore_competing_CN,monetary,0.0006094482027031368
ESP_5,wind_onshore_competing_CN,vul,0.0
ESP_5,wind_onshore_competing_DE,co2,0.0006063095465641874
ESP_5,wind_onshore_competing_DE,monetary,0.00022929539098190166
ESP_5,wind_onshore_competing_DE,vul,0.0
ESP_5,wind_onshore_competing_ESP,co2,0.0004747214376910166
ESP_5,wind_onshore_competing_ESP,monetary,0.004179781586319256
ESP_5,wind_onshore_competing_ESP,vul,0.0
ESP_5,wind_onshore_competing_FR,co2,0.00046374191974377294
ESP_5,wind_onshore_competing_FR,monetary,0.00017538177568313652
ESP_5,wind_onshore_competing_FR,vul,0.0
ESP_5,wind_onshore_competing_IND,co2,0.0009936433479898572
ESP_5,wind_onshore_competing_IND,monetary,0.00037578849604724457
ESP_5,wind_onshore_competing_IND,vul,0.0
ESP_5,wind_onshore_competing_NDL,co2,0.00024235359027205262
ESP_5,wind_onshore_competing_NDL,monetary,9.165510436338122e-05
ESP_5,wind_onshore_competing_NDL,vul,0.0
ESP_5,wind_onshore_competing_PT,co2,0.00042203257513738506
ESP_5,wind_onshore_competing_PT,monetary,0.0001596028528275276
ESP_5,wind_onshore_competing_PT,vul,0.0
ESP_5,wind_onshore_monopoly_CN,co2,0.0010554440672884068
ESP_5,wind_onshore_monopoly_CN,monetary,0.0003991535460885631
ESP_5,wind_onshore_monopoly_CN,vul,0.0
ESP_5,wind_onshore_monopoly_DE,co2,0.0003960560850160812
ESP_5,wind_onshore_monopoly_DE,monetary,0.0001497813045813712
ESP_5,wind_onshore_monopoly_DE,vul,0.0
ESP_5,wind_onshore_monopoly_ESP,co2,0.00015815820687901691
ESP_5,wind_onshore_monopoly_ESP,monetary,5.9813460742005615e-05
ESP_5,wind_onshore_monopoly_ESP,vul,0.0
ESP_5,wind_onshore_monopoly_FR,co2,0.0003028141966616031
ESP_5,wind_onshore_monopoly_FR,monetary,0.00011452079109414521
ESP_5,wind_onshore_monopoly_FR,vul,0.0
ESP_5,wind_onshore_monopoly_IND,co2,0.0010675663155971507
ESP_5,wind_onshore_monopoly_IND,monetary,0.00040374561051562173
ESP_5,wind_onshore_monopoly_IND,vul,0.0
ESP_5,wind_onshore_monopoly_NDL,co2,0.0005897129615786159
ESP_5,wind_onshore_monopoly_NDL,monetary,0.0011240338392991954
ESP_5,wind_onshore_monopoly_NDL,vul,0.0
ESP_5,wind_onshore_monopoly_PT,co2,0.0002755483532247319
ESP_5,wind_onshore_monopoly_PT,monetary,0.0001042059448901027
ESP_5,wind_onshore_monopoly_PT,vul,0.0
ESP_6,ESP_5_ESP_6_techs_ac_ohl_transmission,monetary,279680.36529680365
ESP_6,ESP_6_ESP_11_ac_ohl_transmission,monetary,43949.77168949771
ESP_6,ESP_6_FRA_2_ac_ohl_mountain_transmission,monetary,117808.21917808219
ESP_6,ESP_6_FRA_2_dc_underground_transmission,monetary,137899.54337899544
ESP_6,ESP_6_FRA_3_dc_subsea_transmission,monetary,150547.94520547945
ESP_6,ESP_9_MA_dc_subsea_transmission,monetary,0.0
ESP_6,Trade_Markets_ESP_6_natural_gas_transmission,monetary,0.0
ESP_6,Trade_Markets_ESP_6_oil_fuel_transmission,monetary,0.0
ESP_6,battery_CN,co2,0.0031119732438343495
ESP_6,battery_CN,monetary,0.004323130569490692
ESP_6,battery_CN,vul,0.0
ESP_6,battery_CZ,co2,0.0034819601344104178
ESP_6,battery_CZ,monetary,0.004437021273191195
ESP_6,battery_CZ,vul,0.0
ESP_6,battery_ESP,co2,0.0002714007974623639
ESP_6,battery_ESP,monetary,0.005336578014579251
ESP_6,battery_ESP,vul,0.0
ESP_6,battery_HU,co2,0.003739539790811757
ESP_6,battery_HU,monetary,0.00451673412608769
ESP_6,battery_HU,vul,0.0
ESP_6,battery_PL,co2,0.0035222887605801862
ESP_6,battery_PL,monetary,0.004449465984448161
ESP_6,battery_PL,vul,0.0
ESP_6,battery_US,co2,0.0032465377664270554
ESP_6,battery_US,monetary,0.0043644143830279
ESP_6,battery_US,vul,0.0
ESP_6,biogas_to_electricity_supply_BEL,co2,0.0071512557878932225
ESP_6,biogas_to_electricity_supply_BEL,monetary,0.0027045254975124272
ESP_6,biogas_to_electricity_supply_BEL,vul,0.0
ESP_6,biogas_to_electricity_supply_CAN,co2,0.00611306374175216
ESP_6,biogas_to_electricity_supply_CAN,monetary,0.0023118957599511953
ESP_6,biogas_to_electricity_supply_CAN,vul,0.0
ESP_6,biogas_to_electricity_supply_FR,co2,0.006127761279763224
ESP_6,biogas_to_electricity_supply_FR,monetary,0.00231745452150797
ESP_6,biogas_to_electricity_supply_FR,vul,0.0
