nodes,techs,costs,cost_operation_fixed
ESP_1,wind_onshore_monopoly_NDL,monetary,0.008201182881939603
ESP_1,wind_onshore_monopoly_PT,monetary,0.013733878413549491
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,monetary,0.07551020484972078
ESP_10,battery_CZ,monetary,0.05646220326931653
ESP_10,battery_ESP,monetary,0.06795976748831274
ESP_10,battery_HU,monetary,0.04738636321467936
ESP_10,battery_PL,monetary,0.05486882075632883
ESP_10,battery_US,monetary,0.06748709440458152
ESP_10,biogas_to_electricity_supply_BEL,monetary,0.005342674167495037
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.00011603819320915785
ESP_10,biogas_to_electricity_supply_FR,monetary,9.940175950798037e-05
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.0002056895735061499
ESP_10,biogas_to_electricity_supply_UK,monetary,0.00014490545080005814
ESP_10,biogas_to_electricity_supply_USA,monetary,0.00020385580468390603
ESP_10,biomass_ESP,monetary,0.005210349423696749
ESP_10,biomass_FR,monetary,0.005214387429363355
ESP_10,biomass_IT,monetary,0.005188120891923178
ESP_10,existing_biogas_to_electricity_supply,monetary,587.9868460273973
ESP_10,existing_biomass,monetary,28175.589917808215
ESP_10,existing_ccgt,monetary,0.011075258712338882
ESP_10,existing_chp,monetary,1894841.5035616437
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,99328.76712328767
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,156750.24657534246
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,7508.136986301369
ESP_10,existing_wind_onshore,monetary,118047.6184109589
ESP_10,existing_wte,monetary,0.005572665523467378
ESP_10,open_field_pv_CN,monetary,0.0021855681648107325
ESP_10,open_field_pv_DE,monetary,0.04588079751523778
ESP_10,open_field_pv_ESP,monetary,0.0025366281554940833
ESP_10,open_field_pv_MY,monetary,0.023322141291981846
ESP_10,open_field_pv_NL,monetary,302654.70940556657
ESP_10,open_field_pv_PT,monetary,0.009461825622473649
ESP_10,pumped_hydro_CN,monetary,96772.66660192295
ESP_10,pumped_hydro_ESP,monetary,0.0046809146899544065
ESP_10,roof_mounted_pv_CN,monetary,0.002201713368202033
ESP_10,roof_mounted_pv_DE,monetary,0.0019330781551515851
ESP_10,roof_mounted_pv_ESP,monetary,0.0008287699491190929
ESP_10,roof_mounted_pv_MY,monetary,0.0018163471264642532
ESP_10,roof_mounted_pv_NL,monetary,0.0020455292280952466
ESP_10,roof_mounted_pv_PT,monetary,0.00150539944893903
ESP_10,wind_offshore_CN,monetary,0.007205162241011535
ESP_10,wind_offshore_DE,monetary,0.008344644985301167
ESP_10,wind_offshore_ESP,monetary,8.246803956486909e-05
ESP_10,wind_offshore_FR,monetary,0.008518954892682371
ESP_10,wind_offshore_IND,monetary,0.00718561600433204
ESP_10,wind_offshore_NDL,monetary,0.008796467766760114
ESP_10,wind_offshore_PT,monetary,0.008570600221453251
ESP_10,wind_onshore_competing_CN,monetary,0.012747781332579658
ESP_10,wind_onshore_competing_DE,monetary,0.015541573244903621
ESP_10,wind_onshore_competing_ESP,monetary,7.289186210487477e-05
ESP_10,wind_onshore_competing_FR,monetary,0.016016741536070623
ESP_10,wind_onshore_competing_IND,monetary,0.006268058449091299
ESP_10,wind_onshore_competing_NDL,monetary,0.016806951452467755
ESP_10,wind_onshore_competing_PT,monetary,0.016160521665610487
ESP_10,wind_onshore_monopoly_CN,monetary,0.006296012480284684
ESP_10,wind_onshore_monopoly_DE,monetary,0.008102318352061716
ESP_10,wind_onshore_monopoly_ESP,monetary,0.008928977307468127
ESP_10,wind_onshore_monopoly_FR,monetary,0.008412930776020455
ESP_10,wind_onshore_monopoly_IND,monetary,0.006268058449091299
ESP_10,wind_onshore_monopoly_NDL,monetary,0.00533180289768725
ESP_10,wind_onshore_monopoly_PT,monetary,0.008506924799447386
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,monetary,0.007848977377151765
ESP_11,battery_CZ,monetary,0.007540796087507951
ESP_11,battery_ESP,monetary,0.007744884967481013
ESP_11,battery_HU,monetary,0.007322623265402106
ESP_11,battery_PL,monetary,0.007506849043293866
ESP_11,battery_US,monetary,0.007737689678679879
ESP_11,biogas_to_electricity_supply_BEL,monetary,0.004569162839312299
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.00011398861873297603
ESP_11,biogas_to_electricity_supply_FR,monetary,9.77718970666481e-05
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.00020063162508023323
ESP_11,biogas_to_electricity_supply_UK,monetary,0.00014202528658012763
ESP_11,biogas_to_electricity_supply_USA,monetary,0.0001988722360046786
ESP_11,biomass_ESP,monetary,0.005308597556102349
ESP_11,biomass_FR,monetary,0.005312725183226346
ESP_11,biomass_IT,monetary,0.005285875575535416
ESP_11,existing_biogas_to_electricity_supply,monetary,977.1375605479452
ESP_11,existing_biomass,monetary,46839.6749589041
ESP_11,existing_ccgt,monetary,0.010521818294239562
ESP_11,existing_chp,monetary,1703708.398268493
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_run_of_river,monetary,219452.05479452052
ESP_11,existing_nuclear,monetary,4437416.82410959
ESP_11,existing_oil_and_other,monetary,0.005303352751158718
ESP_11,existing_open_field_pv,monetary,124643.06849315067
ESP_11,existing_pumped_hydro,monetary,344090.66986301367
ESP_11,existing_rooftop_pv,monetary,5970.821917808219
ESP_11,existing_wind_onshore,monetary,536042.6378082192
ESP_11,existing_wte,monetary,0.008481662692210925
ESP_11,open_field_pv_CN,monetary,0.0021647152141774893
ESP_11,open_field_pv_DE,monetary,0.04162003635363537
ESP_11,open_field_pv_ESP,monetary,0.0023828475814420486
ESP_11,open_field_pv_MY,monetary,0.02144037262207549
ESP_11,open_field_pv_NL,monetary,499817.3666042581
ESP_11,open_field_pv_PT,monetary,0.008696480617324667
ESP_11,pumped_hydro_CN,monetary,0.010583221525554735
ESP_11,pumped_hydro_ESP,monetary,0.004483132442638444
ESP_11,roof_mounted_pv_CN,monetary,0.002134313481362807
ESP_11,roof_mounted_pv_DE,monetary,0.0018969805894516842
ESP_11,roof_mounted_pv_ESP,monetary,0.0008183330860871894
ESP_11,roof_mounted_pv_MY,monetary,0.001783304560231874
ESP_11,roof_mounted_pv_NL,monetary,0.002006391074308111
ESP_11,roof_mounted_pv_PT,monetary,0.0014801594056678517
ESP_11,wind_offshore_CN,monetary,0.006939429050445162
ESP_11,wind_offshore_DE,monetary,0.008018225083862782
ESP_11,wind_offshore_ESP,monetary,8.21602300648453e-05
ESP_11,wind_offshore_FR,monetary,0.008183361315365945
ESP_11,wind_offshore_IND,monetary,0.006920928340286084
ESP_11,wind_offshore_NDL,monetary,0.008446379665141548
ESP_11,wind_offshore_PT,monetary,0.008232298355436192
ESP_11,wind_onshore_competing_CN,monetary,0.017781060210899764
ESP_11,wind_onshore_competing_DE,monetary,0.022967455012348193
ESP_11,wind_onshore_competing_ESP,monetary,7.691480011541124e-05
ESP_11,wind_onshore_competing_FR,monetary,0.02391683953304029
ESP_11,wind_onshore_competing_IND,monetary,0.007155433131629909
ESP_11,wind_onshore_competing_NDL,monetary,0.025538831480201637
ESP_11,wind_onshore_competing_PT,monetary,0.024208196871852754
ESP_11,wind_onshore_monopoly_CN,monetary,0.007193132865646317
ESP_11,wind_onshore_monopoly_DE,monetary,0.00978795573620588
ESP_11,wind_onshore_monopoly_ESP,monetary,0.0110918100493954
ESP_11,wind_onshore_monopoly_FR,monetary,0.010268552484911642
ESP_11,wind_onshore_monopoly_IND,monetary,0.0071554331316299215
ESP_11,wind_onshore_monopoly_NDL,monetary,0.005930509658081984
ESP_11,wind_onshore_monopoly_PT,monetary,0.010416155484946373
ESP_2,Trade_Markets_ESP_2_natural_gas_transmission,monetary,0.0
ESP_2,Trade_Markets_ESP_2_oil_fuel_transmission,monetary,0.0
ESP_2,battery_CN,monetary,0.017928858170469464
ESP_2,battery_CZ,monetary,0.016411813336215605
ESP_2,battery_ESP,monetary,0.017400537705789147
ESP_2,battery_HU,monetary,0.01541907438371787
ESP_2,battery_PL,monetary,0.016253143629023737
ESP_2,battery_US,monetary,0.01736463822886063
ESP_2,biogas_to_electricity_supply_BEL,monetary,0.002965331275431726
ESP_2,biogas_to_electricity_supply_CAN,monetary,0.00011089350425589931
ESP_2,biogas_to_electricity_supply_FR,monetary,9.540961369664123e-05
ESP_2,biogas_to_electricity_supply_FSM,monetary,0.00019231237107905847
ESP_2,biogas_to_electricity_supply_UK,monetary,0.00013746526538456225
ESP_2,biogas_to_electricity_supply_USA,monetary,0.00019067782474376836
ESP_2,biomass_ESP,monetary,0.004614992420624697
ESP_2,biomass_FR,monetary,0.0046182780850783514
ESP_2,biomass_IT,monetary,0.004596899279110292
ESP_2,existing_biogas_to_electricity_supply,monetary,4439.726764931507
ESP_2,existing_biomass,monetary,212932.08558904106
ESP_2,existing_ccgt,monetary,0.009809153365182389
ESP_2,existing_chp,monetary,0.0
ESP_2,existing_coal,monetary,0.008322409441237268
ESP_2,existing_hydro_run_of_river,monetary,199726.02739726027
ESP_2,existing_nuclear,monetary,1898896.089863014
ESP_2,existing_oil_and_other,monetary,0.004652438482959974
ESP_2,existing_open_field_pv,monetary,177724.05479452055
ESP_2,existing_pumped_hydro,monetary,288538.79452054796
ESP_2,existing_rooftop_pv,monetary,8510.13698630137
ESP_2,existing_wind_onshore,monetary,2518177.136575342
ESP_2,existing_wte,monetary,0.005449218627702499
ESP_2,open_field_pv_CN,monetary,0.002016857739547374
ESP_2,open_field_pv_DE,monetary,0.006810354857055394
ESP_2,open_field_pv_ESP,monetary,0.0017770876318678823
ESP_2,open_field_pv_MY,monetary,0.005963016388846653
ESP_2,open_field_pv_NL,monetary,0.007762010799888986
ESP_2,open_field_pv_PT,monetary,0.004201284877949816
ESP_2,pumped_hydro_CN,monetary,0.02848245346861302
ESP_2,pumped_hydro_ESP,monetary,0.0041704917724909585
ESP_2,roof_mounted_pv_CN,monetary,0.001931831929134936
ESP_2,roof_mounted_pv_DE,monetary,0.0016938704273700437
ESP_2,roof_mounted_pv_ESP,monetary,0.0007461579442169629
ESP_2,roof_mounted_pv_MY,monetary,0.0015950453719528167
ESP_2,roof_mounted_pv_NL,monetary,0.0017888527081873751
ESP_2,roof_mounted_pv_PT,monetary,0.0013305382385039432
ESP_2,wind_offshore_CN,monetary,0.0061292097503198905
ESP_2,wind_offshore_DE,monetary,0.006962770965231161
ESP_2,wind_offshore_ESP,monetary,8.180519376720743e-05
ESP_2,wind_offshore_FR,monetary,0.00708764893335215
ESP_2,wind_offshore_IND,monetary,0.006114643473076562
ESP_2,wind_offshore_NDL,monetary,0.007285067121573839
ESP_2,wind_offshore_PT,monetary,0.007124517841198389
ESP_2,wind_onshore_competing_CN,monetary,0.012568246455432785
ESP_2,wind_onshore_competing_DE,monetary,0.015192404863817354
ESP_2,wind_onshore_competing_ESP,monetary,6.877821159168461e-05
ESP_2,wind_onshore_competing_FR,monetary,0.015628318060521815
ESP_2,wind_onshore_competing_IND,monetary,0.00561978818484685
ESP_2,wind_onshore_competing_NDL,monetary,0.01634402354839677
ESP_2,wind_onshore_competing_PT,monetary,0.015759563278864245
ESP_2,wind_onshore_monopoly_CN,monetary,0.011533337557023978
ESP_2,wind_onshore_monopoly_DE,monetary,0.015136970805355181
ESP_2,wind_onshore_monopoly_ESP,monetary,0.016799275449175945
ESP_2,wind_onshore_monopoly_FR,monetary,0.015743872737817848
ESP_2,wind_onshore_monopoly_IND,monetary,0.011473248997593775
ESP_2,wind_onshore_monopoly_NDL,monetary,0.009440249903868792
ESP_2,wind_onshore_monopoly_PT,monetary,0.015934007680159915
ESP_3,Trade_Markets_ESP_3_natural_gas_transmission,monetary,0.0
ESP_3,battery_CN,monetary,0.06023438051595606
ESP_3,battery_CZ,monetary,0.046246389610029616
ESP_3,battery_ESP,monetary,0.054800357226781275
ESP_3,battery_HU,monetary,0.039280923112434016
ESP_3,battery_PL,monetary,0.04503627563875516
ESP_3,battery_US,monetary,0.054455202206396
ESP_3,biogas_to_electricity_supply_BEL,monetary,0.004425462323478492
ESP_3,biogas_to_electricity_supply_CAN,monetary,0.00011205803015139313
ESP_3,biogas_to_electricity_supply_FR,monetary,9.62484565668383e-05
ESP_3,biogas_to_electricity_supply_FSM,monetary,0.00019613654392659243
ESP_3,biogas_to_electricity_supply_UK,monetary,0.00013931982474379209
ESP_3,biogas_to_electricity_supply_USA,monetary,0.00019443262386969272
ESP_3,biomass_ESP,monetary,0.004796162322164784
ESP_3,biomass_FR,monetary,0.004799721893300796
ESP_3,biomass_IT,monetary,0.0047765651530239026
ESP_3,existing_biogas_to_electricity_supply,monetary,326.6593589041096
ESP_3,existing_biomass,monetary,15658.090575342463
ESP_3,existing_ccgt,monetary,0.0074180539554461215
ESP_3,existing_chp,monetary,466135.67123287666
ESP_3,existing_coal,monetary,0.0
ESP_3,existing_hydro_run_of_river,monetary,119712.32876712327
ESP_3,existing_nuclear,monetary,0.0
ESP_3,existing_oil_and_other,monetary,0.0
ESP_3,existing_open_field_pv,monetary,30646.575342465752
ESP_3,existing_pumped_hydro,monetary,0.0
ESP_3,existing_rooftop_pv,monetary,1468.6849315068491
ESP_3,existing_wind_onshore,monetary,201984.08602739725
ESP_3,existing_wte,monetary,0.0
ESP_3,open_field_pv_CN,monetary,0.002129727862418694
ESP_3,open_field_pv_DE,monetary,0.04238820757230548
ESP_3,open_field_pv_ESP,monetary,0.002258444105610156
ESP_3,open_field_pv_MY,monetary,0.019423424036277295
ESP_3,open_field_pv_NL,monetary,182908.17476230868
ESP_3,open_field_pv_PT,monetary,0.007887245390316638
ESP_3,pumped_hydro_CN,monetary,62237.652434641226
ESP_3,pumped_hydro_ESP,monetary,0.0043657251444504976
ESP_3,roof_mounted_pv_CN,monetary,0.002076227330361716
ESP_3,roof_mounted_pv_DE,monetary,0.0018385505959417363
ESP_3,roof_mounted_pv_ESP,monetary,0.0008000476982275765
ESP_3,roof_mounted_pv_MY,monetary,0.001729661572577307
ESP_3,roof_mounted_pv_NL,monetary,0.0019432993676585491
ESP_3,roof_mounted_pv_PT,monetary,0.0014387486056078235
ESP_3,wind_offshore_CN,monetary,0.0
ESP_3,wind_offshore_DE,monetary,0.0
ESP_3,wind_offshore_ESP,monetary,0.0
ESP_3,wind_offshore_FR,monetary,0.0
ESP_3,wind_offshore_IND,monetary,0.0
ESP_3,wind_offshore_NDL,monetary,0.0
ESP_3,wind_offshore_PT,monetary,0.0
ESP_3,wind_onshore_competing_CN,monetary,0.020142679942790082
ESP_3,wind_onshore_competing_DE,monetary,0.025180271329483733
ESP_3,wind_onshore_competing_ESP,monetary,8.64351599517832e-05
ESP_3,wind_onshore_competing_FR,monetary,0.026050292945599542
ESP_3,wind_onshore_competing_IND,monetary,0.0063944770744492774
ESP_3,wind_onshore_competing_NDL,monetary,0.027495633671156063
ESP_3,wind_onshore_competing_PT,monetary,0.026313593238200855
ESP_3,wind_onshore_monopoly_CN,monetary,0.006424646412891617
ESP_3,wind_onshore_monopoly_DE,monetary,0.008415105331112909
ESP_3,wind_onshore_monopoly_ESP,monetary,0.009355061373569262
ESP_3,wind_onshore_monopoly_FR,monetary,0.008766026886525901
ESP_3,wind_onshore_monopoly_IND,monetary,0.006394477074449271
ESP_3,wind_onshore_monopoly_NDL,monetary,0.005393755552182459
ESP_3,wind_onshore_monopoly_PT,monetary,0.008872750354565759
ESP_4,Trade_Markets_ESP_4_natural_gas_transmission,monetary,0.0
ESP_4,battery_CN,monetary,0.062100031065596244
ESP_4,battery_CZ,monetary,0.04757028041919751
ESP_4,battery_ESP,monetary,0.05646281522441392
ESP_4,battery_HU,monetary,0.04032559471604877
ESP_4,battery_PL,monetary,0.04631144636777598
ESP_4,battery_US,monetary,0.05610439265663361
ESP_4,biogas_to_electricity_supply_BEL,monetary,0.004360116529790167
ESP_4,biogas_to_electricity_supply_CAN,monetary,0.0001118948053454038
ESP_4,biogas_to_electricity_supply_FR,monetary,9.615163616323523e-05
ESP_4,biogas_to_electricity_supply_FSM,monetary,0.00019550218440686493
ESP_4,biogas_to_electricity_supply_UK,monetary,0.00013902704711149245
ESP_4,biogas_to_electricity_supply_USA,monetary,0.0001938097697684328
ESP_4,biomass_ESP,monetary,0.00459942085571493
ESP_4,biomass_FR,monetary,0.004602775988339017
ESP_4,biomass_IT,monetary,0.004580948226538347
ESP_4,existing_biogas_to_electricity_supply,monetary,5013.511030136986
ESP_4,existing_biomass,monetary,240389.82608219172
ESP_4,existing_ccgt,monetary,0.010517048186925892
ESP_4,existing_chp,monetary,1674009.7293150683
ESP_4,existing_coal,monetary,0.0
ESP_4,existing_hydro_run_of_river,monetary,219657.53424657532
ESP_4,existing_nuclear,monetary,0.0
ESP_4,existing_oil_and_other,monetary,0.0
ESP_4,existing_open_field_pv,monetary,67131.83561643834
ESP_4,existing_pumped_hydro,monetary,0.0
ESP_4,existing_rooftop_pv,monetary,3216.465753424657
ESP_4,existing_wind_onshore,monetary,511277.7770136986
ESP_4,existing_wte,monetary,0.008767997800897981
ESP_4,open_field_pv_CN,monetary,0.002541047023761412
ESP_4,open_field_pv_DE,monetary,0.05811338118777973
ESP_4,open_field_pv_ESP,monetary,0.002883148241804279
ESP_4,open_field_pv_MY,monetary,0.028826600326507697
ESP_4,open_field_pv_NL,monetary,316125.2784517761
ESP_4,open_field_pv_PT,monetary,0.01125832091738427
ESP_4,pumped_hydro_CN,monetary,97804.90967634264
ESP_4,pumped_hydro_ESP,monetary,0.004337698469796636
ESP_4,roof_mounted_pv_CN,monetary,0.0023089995261890207
ESP_4,roof_mounted_pv_DE,monetary,0.002007767924095076
ESP_4,roof_mounted_pv_ESP,monetary,0.000835909881361388
ESP_4,roof_mounted_pv_MY,monetary,0.001881244220327788
ESP_4,roof_mounted_pv_NL,monetary,0.0021302199230625826
ESP_4,roof_mounted_pv_PT,monetary,0.001547220429105513
ESP_4,wind_offshore_CN,monetary,0.006518954189264904
ESP_4,wind_offshore_DE,monetary,0.007477526015080835
ESP_4,wind_offshore_ESP,monetary,8.187510606686568e-05
ESP_4,wind_offshore_FR,monetary,0.007622844405778096
ESP_4,wind_offshore_IND,monetary,0.006502378091852457
ESP_4,wind_offshore_NDL,monetary,0.007853501929098635
ESP_4,wind_offshore_PT,monetary,0.007665834633880336
ESP_4,wind_onshore_competing_CN,monetary,0.01157833405356316
ESP_4,wind_onshore_competing_DE,monetary,0.014400096171158065
ESP_4,wind_onshore_competing_ESP,monetary,9.532563793921838e-05
ESP_4,wind_onshore_competing_FR,monetary,0.014885486038670938
ESP_4,wind_onshore_competing_IND,monetary,0.006153907148368209
ESP_4,wind_onshore_competing_NDL,monetary,0.015696575546154903
ESP_4,wind_onshore_competing_PT,monetary,0.0150326608416384
ESP_4,wind_onshore_monopoly_CN,monetary,0.006181955614487348
ESP_4,wind_onshore_monopoly_DE,monetary,0.008017686834981719
ESP_4,wind_onshore_monopoly_ESP,monetary,0.008875192359404503
ESP_4,wind_onshore_monopoly_FR,monetary,0.008338496107645588
ESP_4,wind_onshore_monopoly_IND,monetary,0.006153907148368209
ESP_4,wind_onshore_monopoly_NDL,monetary,0.005219324493702813
ESP_4,wind_onshore_monopoly_PT,monetary,0.008435901720045217
ESP_5,Trade_Markets_ESP_5_natural_gas_transmission,monetary,0.0
ESP_5,battery_CN,monetary,0.03601519239808864
ESP_5,battery_CZ,monetary,0.030395362207380445
ESP_5,battery_ESP,monetary,0.03395517160519756
ESP_5,battery_HU,monetary,0.027161112152326146
ESP_5,battery_PL,monetary,0.029856630078647244
ESP_5,battery_US,monetary,0.03381940359656768
ESP_5,biogas_to_electricity_supply_BEL,monetary,0.0050945544342884605
ESP_5,biogas_to_electricity_supply_CAN,monetary,0.00011460462511814647
ESP_5,biogas_to_electricity_supply_FR,monetary,9.830215497557059e-05
ESP_5,biogas_to_electricity_supply_FSM,monetary,0.00020181322673375394
ESP_5,biogas_to_electricity_supply_UK,monetary,0.00014280230874052824
ESP_5,biogas_to_electricity_supply_USA,monetary,0.00020003954389721614
ESP_5,biomass_ESP,monetary,0.00498764130917791
ESP_5,biomass_FR,monetary,0.004991412077364157
ESP_5,biomass_IT,monetary,0.0049668822628142675
ESP_5,existing_biogas_to_electricity_supply,monetary,471.52568328767126
ESP_5,existing_biomass,monetary,22567.39128767123
ESP_5,existing_ccgt,monetary,0.011624341625414845
ESP_5,existing_chp,monetary,1101362.0572054794
ESP_5,existing_coal,monetary,0.01143598265762056
ESP_5,existing_hydro_run_of_river,monetary,867493.1506849314
ESP_5,existing_nuclear,monetary,0.0
ESP_5,existing_oil_and_other,monetary,0.0
ESP_5,existing_open_field_pv,monetary,60350.46575342465
ESP_5,existing_pumped_hydro,monetary,71085.8904109589
ESP_5,existing_rooftop_pv,monetary,2891.616438356164
ESP_5,existing_wind_onshore,monetary,855707.768219178
ESP_5,existing_wte,monetary,0.008718661922568817
ESP_5,open_field_pv_CN,monetary,0.002204693118441797
ESP_5,open_field_pv_DE,monetary,0.07658413038313484
ESP_5,open_field_pv_ESP,monetary,0.0023978976989620818
ESP_5,open_field_pv_MY,monetary,0.03216691071461499
ESP_5,open_field_pv_NL,monetary,48576.27314399274
ESP_5,open_field_pv_PT,monetary,0.010271654902951665
ESP_5,pumped_hydro_CN,monetary,24749.44861780205
ESP_5,pumped_hydro_ESP,monetary,0.004522945039543592
ESP_5,roof_mounted_pv_CN,monetary,0.0021028019596071117
ESP_5,roof_mounted_pv_DE,monetary,0.0018662213427460797
ESP_5,roof_mounted_pv_ESP,monetary,0.000808807587361158
ESP_5,roof_mounted_pv_MY,monetary,0.0017550965424707485
ESP_5,roof_mounted_pv_NL,monetary,0.0019731749199201273
ESP_5,roof_mounted_pv_PT,monetary,0.0014584827460580175
ESP_5,wind_offshore_CN,monetary,0.0
ESP_5,wind_offshore_DE,monetary,0.0
ESP_5,wind_offshore_ESP,monetary,0.0
ESP_5,wind_offshore_FR,monetary,0.0
ESP_5,wind_offshore_IND,monetary,0.0
ESP_5,wind_offshore_NDL,monetary,0.0
ESP_5,wind_offshore_PT,monetary,0.0
ESP_5,wind_onshore_competing_CN,monetary,0.016876743827032116
ESP_5,wind_onshore_competing_DE,monetary,0.021134222091694833
ESP_5,wind_onshore_competing_ESP,monetary,8.65053324483225e-05
ESP_5,wind_onshore_competing_FR,monetary,0.021872958403895075
ESP_5,wind_onshore_competing_IND,monetary,0.006367048146801506
ESP_5,wind_onshore_competing_NDL,monetary,0.023104403394095988
ESP_5,wind_onshore_competing_PT,monetary,0.022096926883338797
ESP_5,wind_onshore_monopoly_CN,monetary,0.006396614909814437
ESP_5,wind_onshore_monopoly_DE,monetary,0.008345377730925634
ESP_5,wind_onshore_monopoly_ESP,monetary,0.00926464992115886
ESP_5,wind_onshore_monopoly_FR,monetary,0.008688679720264967
ESP_5,wind_onshore_monopoly_IND,monetary,0.006367048146801512
ESP_5,wind_onshore_monopoly_NDL,monetary,0.005386142536447391
ESP_5,wind_onshore_monopoly_PT,monetary,0.008793073067268587
ESP_6,Trade_Markets_ESP_6_natural_gas_transmission,monetary,0.0
ESP_6,Trade_Markets_ESP_6_oil_fuel_transmission,monetary,0.0
ESP_6,battery_CN,monetary,0.046300994438898915
ESP_6,battery_CZ,monetary,0.037629486465395906
ESP_6,battery_ESP,monetary,0.043052195522836935
ESP_6,battery_HU,monetary,0.03292893881100954
ESP_6,battery_PL,monetary,0.03683168851034754
ESP_6,battery_US,monetary,0.042840760707018054
ESP_6,biogas_to_electricity_supply_BEL,monetary,0.004651762644572888
ESP_6,biogas_to_electricity_supply_CAN,monetary,0.00011328286482035384
ESP_6,biogas_to_electricity_supply_FR,monetary,9.72249429673781e-05
