nodes,techs,carriers,costs,cost_investment_flow_cap
ESP_1,pumped_hydro_CN,electricity,vulnerability,59.66563349246675
ESP_1,pumped_hydro_ESP,electricity,co2,0.006697791747247393
ESP_1,pumped_hydro_ESP,electricity,monetary,0.22276566929690642
ESP_1,pumped_hydro_ESP,electricity,vul,8.011712616324633e-07
ESP_1,roof_mounted_pv_CN,electricity,co2,1.6012443356031576
ESP_1,roof_mounted_pv_CN,electricity,monetary,0.60550858330258
ESP_1,roof_mounted_pv_CN,electricity,vul,5.148794946536453e-06
ESP_1,roof_mounted_pv_DE,electricity,co2,1.843217922117066
ESP_1,roof_mounted_pv_DE,electricity,monetary,0.6970163900491878
ESP_1,roof_mounted_pv_DE,electricity,vul,4.4975182932363805e-06
ESP_1,roof_mounted_pv_ESP,electricity,co2,0.9485766036175398
ESP_1,roof_mounted_pv_ESP,electricity,monetary,2.4727879916144846
ESP_1,roof_mounted_pv_ESP,electricity,vul,1.7984540490246092e-06
ESP_1,roof_mounted_pv_MY,electricity,co2,1.9249650624631494
ESP_1,roof_mounted_pv_MY,electricity,monetary,0.7279238711704535
ESP_1,roof_mounted_pv_MY,electricity,vul,4.1994961875805e-06
ESP_1,roof_mounted_pv_NL,electricity,co2,1.7619933302095034
ESP_1,roof_mounted_pv_NL,electricity,monetary,0.6662993551730375
ESP_1,roof_mounted_pv_NL,electricity,vul,4.787114761348394e-06
ESP_1,roof_mounted_pv_PT,electricity,co2,2.1287016296711876
ESP_1,roof_mounted_pv_PT,electricity,monetary,0.8049709746268278
ESP_1,roof_mounted_pv_PT,electricity,vul,3.419326366831881e-06
ESP_1,wind_offshore_CN,electricity,co2,0.9781302676371988
ESP_1,wind_offshore_CN,electricity,monetary,0.36991459515898467
ESP_1,wind_offshore_CN,electricity,vul,3.714747892739352e-06
ESP_1,wind_offshore_DE,electricity,co2,0.38811055086004814
ESP_1,wind_offshore_DE,electricity,monetary,0.14677644613704718
ESP_1,wind_offshore_DE,electricity,vul,4.233040495386953e-06
ESP_1,wind_offshore_ESP,electricity,co2,0.6545703985621445
ESP_1,wind_offshore_ESP,electricity,monetary,5.763298392773387
ESP_1,wind_offshore_ESP,electricity,vul,0.0
ESP_1,wind_offshore_FR,electricity,co2,0.29915267089282227
ESP_1,wind_offshore_FR,electricity,monetary,0.11313604482968595
ESP_1,wind_offshore_FR,electricity,vul,4.310929920350783e-06
ESP_1,wind_offshore_IND,electricity,co2,0.9883745847784646
ESP_1,wind_offshore_IND,electricity,monetary,0.37379588913527395
ESP_1,wind_offshore_IND,electricity,vul,3.7057191348792898e-06
ESP_1,wind_offshore_NDL,electricity,co2,0.1582384390168181
ESP_1,wind_offshore_NDL,electricity,monetary,0.05984380353558754
ESP_1,wind_offshore_NDL,electricity,vul,4.434188169501152e-06
ESP_1,wind_offshore_PT,electricity,co2,0.27286471265757584
ESP_1,wind_offshore_PT,electricity,monetary,0.10319105477091614
ESP_1,wind_offshore_PT,electricity,vul,4.3339376216260456e-06
ESP_1,wind_onshore_competing_CN,electricity,co2,2.9370850808309883
ESP_1,wind_onshore_competing_CN,electricity,monetary,1.1107627220734109
ESP_1,wind_onshore_competing_CN,electricity,vul,1.1154476020018184e-05
ESP_1,wind_onshore_competing_DE,electricity,co2,1.2620526256455442
ESP_1,wind_onshore_competing_DE,electricity,monetary,0.47728565693381325
ESP_1,wind_onshore_competing_DE,electricity,vul,1.3764943673467533e-05
ESP_1,wind_onshore_competing_ESP,electricity,co2,1.553194475235651
ESP_1,wind_onshore_competing_ESP,electricity,monetary,13.675417101740937
ESP_1,wind_onshore_competing_ESP,electricity,vul,1.1026103357774553e-07
ESP_1,wind_onshore_competing_FR,electricity,co2,0.986218155368828
ESP_1,wind_onshore_competing_FR,electricity,monetary,0.3729761833804006
ESP_1,wind_onshore_competing_FR,electricity,vul,1.4211864936000633e-05
ESP_1,wind_onshore_competing_IND,electricity,co2,1.7933867067681706
ESP_1,wind_onshore_competing_IND,electricity,monetary,0.6782454637580999
ESP_1,wind_onshore_competing_IND,electricity,vul,6.723956218480221e-06
ESP_1,wind_onshore_competing_NDL,electricity,co2,0.5336848823012246
ESP_1,wind_onshore_competing_NDL,electricity,monetary,0.2018329645109378
ESP_1,wind_onshore_competing_NDL,electricity,vul,1.4955021081130543e-05
ESP_1,wind_onshore_competing_PT,electricity,co2,0.9032866912584114
ESP_1,wind_onshore_competing_PT,electricity,monetary,0.34160190785995515
ESP_1,wind_onshore_competing_PT,electricity,vul,1.434699319025431e-05
ESP_1,wind_onshore_monopoly_CN,electricity,co2,2.841862844790877
ESP_1,wind_onshore_monopoly_CN,electricity,monetary,1.074751061806523
ESP_1,wind_onshore_monopoly_CN,electricity,vul,1.0792840548368377e-05
ESP_1,wind_onshore_monopoly_DE,electricity,co2,1.3098677238700784
ESP_1,wind_onshore_monopoly_DE,electricity,monetary,0.49536846909529375
ESP_1,wind_onshore_monopoly_DE,electricity,vul,1.4286452935781673e-05
ESP_1,wind_onshore_monopoly_ESP,electricity,co2,0.564389259847704
ESP_1,wind_onshore_monopoly_ESP,electricity,monetary,0.21344497704715054
ESP_1,wind_onshore_monopoly_ESP,electricity,vul,1.5815425092408902e-05
ESP_1,wind_onshore_monopoly_FR,electricity,co2,1.0317919083688702
ESP_1,wind_onshore_monopoly_FR,electricity,monetary,0.39021164428095556
ESP_1,wind_onshore_monopoly_FR,electricity,vul,1.4868604034482379e-05
ESP_1,wind_onshore_monopoly_IND,electricity,co2,2.864517288683027
ESP_1,wind_onshore_monopoly_IND,electricity,monetary,1.0833390531856242
ESP_1,wind_onshore_monopoly_IND,electricity,vul,1.0739952941267217e-05
ESP_1,wind_onshore_monopoly_NDL,electricity,co2,1.707659840668514
ESP_1,wind_onshore_monopoly_NDL,electricity,monetary,3.25491819237857
ESP_1,wind_onshore_monopoly_NDL,electricity,vul,8.982454637818796e-06
ESP_1,wind_onshore_monopoly_PT,electricity,co2,0.9470577311627697
ESP_1,wind_onshore_monopoly_PT,electricity,monetary,0.35815509178820754
ESP_1,wind_onshore_monopoly_PT,electricity,vul,1.50422130108445e-05
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,electricity,monetary,30.88280606289485
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,electricity,monetary,36.350359811225424
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,electricity,monetary,35.89641792649192
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,natural_gas,monetary,0.0
ESP_10,battery_CN,electricity,co2,13.232450247978875
ESP_10,battery_CN,electricity,monetary,5.004573999004173
ESP_10,battery_CN,electricity,vul,0.00017013101709967954
ESP_10,battery_CZ,electricity,co2,11.615167454722915
ESP_10,battery_CZ,electricity,monetary,4.392707134534985
ESP_10,battery_CZ,electricity,vul,0.0001272142234154354
ESP_10,battery_ESP,electricity,co2,1.7697520512958045
ESP_10,battery_ESP,electricity,monetary,15.583250195922878
ESP_10,battery_ESP,electricity,vul,0.00015311922921749477
ESP_10,battery_HU,electricity,co2,10.841403186352233
ESP_10,battery_HU,electricity,monetary,4.100011474457363
ESP_10,battery_HU,electricity,vul,0.00010676557144048129
ESP_10,battery_PL,electricity,co2,11.479742739709469
ESP_10,battery_PL,electricity,monetary,4.341434476988123
ESP_10,battery_PL,electricity,vul,0.00012362419491395078
ESP_10,battery_US,electricity,co2,12.551166499963571
ESP_10,battery_US,electricity,monetary,4.746525652535167
ESP_10,battery_US,electricity,vul,0.00015205425591155713
ESP_10,biogas_to_electricity_supply_BEL,electricity,co2,4.997917631662999
ESP_10,biogas_to_electricity_supply_BEL,electricity,monetary,1.8901569277081678
ESP_10,biogas_to_electricity_supply_BEL,electricity,vul,9.85945922334864e-06
ESP_10,biogas_to_electricity_supply_CAN,electricity,co2,2.767933286953281
ESP_10,biogas_to_electricity_supply_CAN,electricity,monetary,1.046802961701312
ESP_10,biogas_to_electricity_supply_CAN,electricity,vul,2.1413879986492845e-07
ESP_10,biogas_to_electricity_supply_FR,electricity,co2,2.7513409577431154
ESP_10,biogas_to_electricity_supply_FR,electricity,monetary,1.040528057740889
ESP_10,biogas_to_electricity_supply_FR,electricity,vul,1.8343765011175012e-07
ESP_10,biogas_to_electricity_supply_FSM,electricity,co2,2.849062995272676
ESP_10,biogas_to_electricity_supply_FSM,electricity,monetary,1.0774856489955995
ESP_10,biogas_to_electricity_supply_FSM,electricity,vul,3.7958293900649736e-07
ESP_10,biogas_to_electricity_supply_UK,electricity,co2,2.7954682371944264
ESP_10,biogas_to_electricity_supply_UK,electricity,monetary,1.0572165367964474
ESP_10,biogas_to_electricity_supply_UK,electricity,vul,2.6741091420029086e-07
ESP_10,biogas_to_electricity_supply_USA,electricity,co2,2.8236629577098404
ESP_10,biogas_to_electricity_supply_USA,electricity,monetary,1.1007631654066232
ESP_10,biogas_to_electricity_supply_USA,electricity,vul,3.7619887170964434e-07
ESP_10,biomass_ESP,electricity,co2,0.00010986127052740207
ESP_10,biomass_ESP,electricity,monetary,0.003633086667208506
ESP_10,biomass_ESP,electricity,vul,6.387283170197795e-07
ESP_10,biomass_FR,electricity,co2,0.0004960373037772661
ESP_10,biomass_FR,electricity,monetary,0.0001879316589053044
ESP_10,biomass_FR,electricity,vul,6.39223329609879e-07
ESP_10,biomass_IT,electricity,co2,0.014932086820959067
ESP_10,biomass_IT,electricity,monetary,0.0056477098121695424
ESP_10,biomass_IT,electricity,vul,6.360033572262998e-07
ESP_10,existing_biogas_to_electricity_supply,electricity,monetary,0.0
ESP_10,existing_biomass,electricity,monetary,0.0
ESP_10,existing_ccgt,electricity,monetary,0.0
ESP_10,existing_ccgt,natural_gas,monetary,0.0
ESP_10,existing_chp,electricity,monetary,0.0
ESP_10,existing_chp,natural_gas,monetary,0.0
ESP_10,existing_coal,coal,monetary,0.0
ESP_10,existing_coal,electricity,monetary,0.0
ESP_10,existing_hydro_run_of_river,electricity,monetary,0.0
ESP_10,existing_nuclear,electricity,monetary,0.0
ESP_10,existing_nuclear,uranium,monetary,0.0
ESP_10,existing_oil_and_other,electricity,monetary,0.0
ESP_10,existing_oil_and_other,oil,monetary,0.0
ESP_10,existing_open_field_pv,electricity,monetary,0.0
ESP_10,existing_pumped_hydro,electricity,monetary,0.0
ESP_10,existing_rooftop_pv,electricity,monetary,0.0
ESP_10,existing_wind_onshore,electricity,monetary,0.0
ESP_10,existing_wte,electricity,monetary,0.0
ESP_10,open_field_pv_CN,electricity,co2,1.3056024020949704
ESP_10,open_field_pv_CN,electricity,monetary,0.4937627545847168
ESP_10,open_field_pv_CN,electricity,vul,4.198591474504828e-06
ESP_10,open_field_pv_DE,electricity,co2,36.12218128773428
ESP_10,open_field_pv_DE,electricity,monetary,13.659672087476475
ESP_10,open_field_pv_DE,electricity,vul,8.813942680558837e-05
ESP_10,open_field_pv_ESP,electricity,co2,2.570213112272825
ESP_10,open_field_pv_ESP,electricity,monetary,6.700135862175309
ESP_10,open_field_pv_ESP,electricity,vul,4.87299619344916e-06
ESP_10,open_field_pv_MY,electricity,co2,20.536827056725283
ESP_10,open_field_pv_MY,electricity,monetary,7.765983364685487
ESP_10,open_field_pv_MY,electricity,vul,4.480306090301776e-05
ESP_10,open_field_pv_NL,electricity,co2,214001649.44832113
ESP_10,open_field_pv_NL,electricity,monetary,80924915.3153314
ESP_10,open_field_pv_NL,electricity,vul,581.4156259633253
ESP_10,open_field_pv_PT,electricity,co2,11.315882802967916
ESP_10,open_field_pv_PT,electricity,monetary,4.279114123699463
ESP_10,open_field_pv_PT,electricity,vul,1.8176665011594115e-05
ESP_10,pumped_hydro_CN,electricity,co2,5733237.308808787
ESP_10,pumped_hydro_CN,electricity,monetary,2168233.286978526
ESP_10,pumped_hydro_CN,electricity,vulnerability,207.60563835489523
ESP_10,pumped_hydro_ESP,electricity,co2,0.00706396789561171
ESP_10,pumped_hydro_ESP,electricity,monetary,0.23494453030799473
ESP_10,pumped_hydro_ESP,electricity,vul,8.449722363171902e-07
ESP_10,roof_mounted_pv_CN,electricity,co2,1.5817890584758065
ESP_10,roof_mounted_pv_CN,electricity,monetary,0.5981515940978662
ESP_10,roof_mounted_pv_CN,electricity,vul,5.086236578441406e-06
ESP_10,roof_mounted_pv_DE,electricity,co2,1.8301594836639719
ESP_10,roof_mounted_pv_DE,electricity,monetary,0.6920783165197156
ESP_10,roof_mounted_pv_DE,electricity,vul,4.465655231837523e-06
ESP_10,roof_mounted_pv_ESP,electricity,co2,1.0098173671938713
ESP_10,roof_mounted_pv_ESP,electricity,monetary,2.6324328997761786
ESP_10,roof_mounted_pv_ESP,electricity,vul,1.914563490053601e-06
ESP_10,roof_mounted_pv_MY,electricity,co2,1.9233587118827202
ESP_10,roof_mounted_pv_MY,electricity,monetary,0.7273164310897142
ESP_10,roof_mounted_pv_MY,electricity,vul,4.195991779490205e-06
ESP_10,roof_mounted_pv_NL,electricity,co2,1.7392895518324771
ESP_10,roof_mounted_pv_NL,electricity,monetary,0.6577139010551122
ESP_10,roof_mounted_pv_NL,electricity,vul,4.725431444650412e-06
ESP_10,roof_mounted_pv_PT,electricity,co2,2.1650192774177373
ESP_10,roof_mounted_pv_PT,electricity,monetary,0.8187045349789236
ESP_10,roof_mounted_pv_PT,electricity,vul,3.47766328394143e-06
ESP_10,wind_offshore_CN,electricity,co2,1.0655753753631132
ESP_10,wind_offshore_CN,electricity,monetary,0.402985058974816
ESP_10,wind_offshore_CN,electricity,vul,4.046847348612332e-06
ESP_10,wind_offshore_DE,electricity,co2,0.42971839910849696
ESP_10,wind_offshore_DE,electricity,monetary,0.1625117877395461
ESP_10,wind_offshore_DE,electricity,vul,4.686848582209901e-06
ESP_10,wind_offshore_ESP,electricity,co2,0.6524729427476696
ESP_10,wind_offshore_ESP,electricity,monetary,5.744830915858712
ESP_10,wind_offshore_ESP,electricity,vul,0.0
ESP_10,wind_offshore_FR,electricity,co2,0.33203303769322956
ESP_10,wind_offshore_FR,electricity,monetary,0.1255710153791555
ESP_10,wind_offshore_FR,electricity,vul,4.784751386189434e-06
ESP_10,wind_offshore_IND,electricity,co2,1.0764308416384605
ESP_10,wind_offshore_IND,electricity,monetary,0.40709810808527236
ESP_10,wind_offshore_IND,electricity,vul,4.035869020375457e-06
ESP_10,wind_offshore_NDL,electricity,co2,0.17631093356181257
ESP_10,wind_offshore_NDL,electricity,monetary,0.06667859550944971
ESP_10,wind_offshore_NDL,electricity,vul,4.940619110065924e-06
ESP_10,wind_offshore_PT,electricity,co2,0.30307423341809664
ESP_10,wind_offshore_PT,electricity,monetary,0.11461558922625288
ESP_10,wind_offshore_PT,electricity,vul,4.813758472333174e-06
ESP_10,wind_onshore_competing_CN,electricity,co2,3.6763808433910485
ESP_10,wind_onshore_competing_CN,electricity,monetary,1.390353592286205
ESP_10,wind_onshore_competing_CN,electricity,vul,1.3962177066541523e-05
ESP_10,wind_onshore_competing_DE,electricity,co2,1.5606896193472868
ESP_10,wind_onshore_competing_DE,electricity,monetary,0.5902248092538427
ESP_10,wind_onshore_competing_DE,electricity,vul,1.702211481957209e-05
ESP_10,wind_onshore_competing_ESP,electricity,co2,1.1246084928632913
ESP_10,wind_onshore_competing_ESP,electricity,monetary,9.901844528343673
ESP_10,wind_onshore_competing_ESP,electricity,vul,0.0
ESP_10,wind_onshore_competing_FR,electricity,co2,1.2173476599361717
ESP_10,wind_onshore_competing_FR,electricity,monetary,0.46038666148895996
ESP_10,wind_onshore_competing_FR,electricity,vul,1.7542549210827616e-05
ESP_10,wind_onshore_competing_IND,electricity,co2,1.8310518525174246
ESP_10,wind_onshore_competing_IND,electricity,monetary,0.6924901406868452
ESP_10,wind_onshore_competing_IND,electricity,vul,6.8651743896782516e-06
ESP_10,wind_onshore_competing_NDL,electricity,co2,0.6569092131132093
ESP_10,wind_onshore_competing_NDL,electricity,monetary,0.24843486914128432
ESP_10,wind_onshore_competing_NDL,electricity,vul,1.8408037132578863e-05
ESP_10,wind_onshore_competing_PT,electricity,co2,1.1143936564882055
ESP_10,wind_onshore_competing_PT,electricity,monetary,0.4214376264451108
ESP_10,wind_onshore_competing_PT,electricity,vul,1.770002631016845e-05
ESP_10,wind_onshore_monopoly_CN,electricity,co2,1.8157308372644956
ESP_10,wind_onshore_monopoly_CN,electricity,monetary,0.686682909022819
ESP_10,wind_onshore_monopoly_CN,electricity,vul,6.895791414167694e-06
ESP_10,wind_onshore_monopoly_DE,electricity,co2,0.813637329081619
ESP_10,wind_onshore_monopoly_DE,electricity,monetary,0.30770303807098204
ESP_10,wind_onshore_monopoly_DE,electricity,vul,8.874171946443503e-06
ESP_10,wind_onshore_monopoly_ESP,electricity,co2,0.34899413338243196
ESP_10,wind_onshore_monopoly_ESP,electricity,monetary,0.131985227375702
ESP_10,wind_onshore_monopoly_ESP,electricity,vul,9.779581162989182e-06
ESP_10,wind_onshore_monopoly_FR,electricity,co2,0.6394222926260713
ESP_10,wind_onshore_monopoly_FR,electricity,monetary,0.24182204005646907
ESP_10,wind_onshore_monopoly_FR,electricity,vul,9.214374335332612e-06
ESP_10,wind_onshore_monopoly_IND,electricity,co2,1.8310518525174246
ESP_10,wind_onshore_monopoly_IND,electricity,monetary,0.6924901406868452
ESP_10,wind_onshore_monopoly_IND,electricity,vul,6.8651743896782516e-06
ESP_10,wind_onshore_monopoly_NDL,electricity,co2,1.1101942022035725
ESP_10,wind_onshore_monopoly_NDL,electricity,monetary,2.1161072127871634
ESP_10,wind_onshore_monopoly_NDL,electricity,vul,5.839728043589218e-06
ESP_10,wind_onshore_monopoly_PT,electricity,co2,0.5866186271016174
ESP_10,wind_onshore_monopoly_PT,electricity,monetary,0.22184544967105319
ESP_10,wind_onshore_monopoly_PT,electricity,vul,9.31732253973344e-06
ESP_11,ESP_10_ESP_11_ac_ohl_transmission,electricity,monetary,30.88280606289485
ESP_11,ESP_3_ESP_11_ac_ohl_transmission,electricity,monetary,32.24956702915843
ESP_11,ESP_5_ESP_11_ac_ohl_transmission,electricity,monetary,31.46706290197539
ESP_11,ESP_6_ESP_11_ac_ohl_transmission,electricity,monetary,32.77516296396591
ESP_11,ESP_7_ESP_11_ac_ohl_transmission,electricity,monetary,30.60361361480794
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,natural_gas,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,oil,monetary,0.0
ESP_11,battery_CN,electricity,co2,1.3754591561150629
ESP_11,battery_CN,electricity,monetary,0.5202050263092479
ESP_11,battery_CN,electricity,vul,1.7684424337409844e-05
ESP_11,battery_CZ,electricity,co2,1.551260918397818
ESP_11,battery_CZ,electricity,monetary,0.5866669533895191
ESP_11,battery_CZ,electricity,vul,1.6990065258891374e-05
ESP_11,battery_ESP,electricity,co2,0.20168588806026624
ESP_11,battery_ESP,electricity,monetary,1.7759107284711382
ESP_11,battery_ESP,electricity,vul,1.7449895142781298e-05
ESP_11,battery_HU,electricity,co2,1.6753239923125118
ESP_11,battery_HU,electricity,monetary,0.6335755135978992
ESP_11,battery_HU,electricity,vul,1.6498503036245488e-05
ESP_11,battery_PL,electricity,co2,1.5705950048672717
ESP_11,battery_PL,electricity,monetary,0.5939710896072458
ESP_11,battery_PL,electricity,vul,1.691357963458186e-05
ESP_11,battery_US,electricity,co2,1.439045973737577
ESP_11,battery_US,electricity,monetary,0.5442098652378392
ESP_11,battery_US,electricity,vul,1.743368353529726e-05
ESP_11,biogas_to_electricity_supply_BEL,electricity,co2,4.2743200877708265
ESP_11,biogas_to_electricity_supply_BEL,electricity,monetary,1.6165003748679172
ESP_11,biogas_to_electricity_supply_BEL,electricity,vul,8.432008632141866e-06
ESP_11,biogas_to_electricity_supply_CAN,electricity,co2,2.719043475247166
ESP_11,biogas_to_electricity_supply_CAN,electricity,monetary,1.0283133543353362
ESP_11,biogas_to_electricity_supply_CAN,electricity,vul,2.1035648124702078e-07
ESP_11,biogas_to_electricity_supply_FR,electricity,co2,2.706228000864675
ESP_11,biogas_to_electricity_supply_FR,electricity,monetary,1.0234668144705612
ESP_11,biogas_to_electricity_supply_FR,electricity,vul,1.8042987502081335e-07
ESP_11,biogas_to_electricity_supply_FSM,electricity,co2,2.7790039570499823
ESP_11,biogas_to_electricity_supply_FSM,electricity,monetary,1.0509900578511988
ESP_11,biogas_to_electricity_supply_FSM,electricity,vul,3.702489173731872e-07
ESP_11,biogas_to_electricity_supply_UK,electricity,co2,2.7399050575468302
ESP_11,biogas_to_electricity_supply_UK,electricity,monetary,1.0362031296044611
ESP_11,biogas_to_electricity_supply_UK,electricity,vul,2.6209581153958216e-07
ESP_11,biogas_to_electricity_supply_USA,electricity,co2,2.7546341738664912
ESP_11,biogas_to_electricity_supply_USA,electricity,monetary,1.0738533168356017
ESP_11,biogas_to_electricity_supply_USA,electricity,vul,3.6700211169037523e-07
ESP_11,biomass_ESP,electricity,co2,0.00011193285225355923
ESP_11,biomass_ESP,electricity,monetary,0.0037015933931293303
ESP_11,biomass_ESP,electricity,vul,6.507723968230187e-07
ESP_11,biomass_FR,electricity,co2,0.0005053920352671098
ESP_11,biomass_FR,electricity,monetary,0.0001914758484130545
ESP_11,biomass_FR,electricity,vul,6.512783959627704e-07
ESP_11,biomass_IT,electricity,co2,0.015213437516762194
ESP_11,biomass_IT,electricity,monetary,0.005754124079940723
ESP_11,biomass_IT,electricity,vul,6.479869459392706e-07
ESP_11,existing_biogas_to_electricity_supply,electricity,monetary,0.0
ESP_11,existing_biomass,electricity,monetary,0.0
ESP_11,existing_ccgt,electricity,monetary,0.0
ESP_11,existing_ccgt,natural_gas,monetary,0.0
ESP_11,existing_chp,electricity,monetary,0.0
ESP_11,existing_chp,natural_gas,monetary,0.0
ESP_11,existing_coal,coal,monetary,0.0
ESP_11,existing_coal,electricity,monetary,0.0
ESP_11,existing_hydro_run_of_river,electricity,monetary,0.0
ESP_11,existing_nuclear,electricity,monetary,0.0
ESP_11,existing_nuclear,uranium,monetary,0.0
ESP_11,existing_oil_and_other,electricity,monetary,0.0
ESP_11,existing_oil_and_other,oil,monetary,0.0
ESP_11,existing_open_field_pv,electricity,monetary,0.0
ESP_11,existing_pumped_hydro,electricity,monetary,0.0
ESP_11,existing_rooftop_pv,electricity,monetary,0.0
