nodes,techs,costs,cost_investment_annualised
ESP_1,roof_mounted_pv_NL,co2,0.001206844746718838
ESP_1,roof_mounted_pv_NL,monetary,0.0004563694213513956
ESP_1,roof_mounted_pv_NL,vul,0.0
ESP_1,roof_mounted_pv_PT,co2,0.001458014814843279
ESP_1,roof_mounted_pv_PT,monetary,0.0005513499826211149
ESP_1,roof_mounted_pv_PT,vul,0.0
ESP_1,wind_offshore_CN,co2,0.0008932696508102271
ESP_1,wind_offshore_CN,monetary,0.00033782154809039694
ESP_1,wind_offshore_CN,vul,0.0
ESP_1,wind_offshore_DE,co2,0.00035443885923292065
ESP_1,wind_offshore_DE,monetary,0.0001340424165635134
ESP_1,wind_offshore_DE,vul,0.0
ESP_1,wind_offshore_ESP,co2,0.0005977811859015018
ESP_1,wind_offshore_ESP,monetary,0.005263286203446015
ESP_1,wind_offshore_ESP,vul,0.0
ESP_1,wind_offshore_FR,co2,0.00027319878620349065
ESP_1,wind_offshore_FR,monetary,0.00010332058888555795
ESP_1,wind_offshore_FR,vul,0.0
ESP_1,wind_offshore_IND,co2,0.0009026251915785065
ESP_1,wind_offshore_IND,monetary,0.0003413661087993369
ESP_1,wind_offshore_IND,vul,0.0
ESP_1,wind_offshore_NDL,co2,0.0001445099899696969
ESP_1,wind_offshore_NDL,monetary,5.465187537496579e-05
ESP_1,wind_offshore_NDL,vul,0.0
ESP_1,wind_offshore_PT,co2,0.00024919151840874503
ESP_1,wind_offshore_PT,monetary,9.423840618348505e-05
ESP_1,wind_offshore_PT,vul,0.0
ESP_1,wind_onshore_competing_CN,co2,0.002682269480210948
ESP_1,wind_onshore_competing_CN,monetary,0.0010143951799757177
ESP_1,wind_onshore_competing_CN,vul,0.0
ESP_1,wind_onshore_competing_DE,co2,0.0011525594754753829
ESP_1,wind_onshore_competing_DE,monetary,0.0004358773122683226
ESP_1,wind_onshore_competing_DE,vul,0.0
ESP_1,wind_onshore_competing_ESP,co2,0.001418442443137581
ESP_1,wind_onshore_competing_ESP,monetary,0.01248896538971775
ESP_1,wind_onshore_competing_ESP,vul,0.0
ESP_1,wind_onshore_competing_FR,co2,0.0009006558496518977
ESP_1,wind_onshore_competing_FR,monetary,0.000340617519068859
ESP_1,wind_onshore_competing_FR,vul,0.0
ESP_1,wind_onshore_competing_IND,co2,0.0016377960792403384
ESP_1,wind_onshore_competing_IND,monetary,0.0006194022500073971
ESP_1,wind_onshore_competing_IND,vul,0.0
ESP_1,wind_onshore_competing_NDL,co2,0.00048738345415636945
ESP_1,wind_onshore_competing_NDL,monetary,0.00018432234201912128
ESP_1,wind_onshore_competing_NDL,vul,0.0
ESP_1,wind_onshore_competing_PT,co2,0.0008249193527474077
ESP_1,wind_onshore_competing_PT,monetary,0.00031196521265749327
ESP_1,wind_onshore_competing_PT,vul,0.0
ESP_1,wind_onshore_monopoly_CN,co2,0.0025953085340555955
ESP_1,wind_onshore_monopoly_CN,monetary,0.0009815078190013907
ESP_1,wind_onshore_monopoly_CN,vul,0.0
ESP_1,wind_onshore_monopoly_DE,co2,0.0011962262318448206
ESP_1,wind_onshore_monopoly_DE,monetary,0.0004523912959774372
ESP_1,wind_onshore_monopoly_DE,vul,0.0
ESP_1,wind_onshore_monopoly_ESP,co2,0.0005154239815960768
ESP_1,wind_onshore_monopoly_ESP,monetary,0.00019492691967776303
ESP_1,wind_onshore_monopoly_ESP,vul,0.0
ESP_1,wind_onshore_monopoly_FR,co2,0.0009422757154053609
ESP_1,wind_onshore_monopoly_FR,monetary,0.00035635766601000503
ESP_1,wind_onshore_monopoly_FR,vul,0.0
ESP_1,wind_onshore_monopoly_IND,co2,0.0026159975239114404
ESP_1,wind_onshore_monopoly_IND,monetary,0.000989350733502853
ESP_1,wind_onshore_monopoly_IND,vul,0.0
ESP_1,wind_onshore_monopoly_NDL,co2,0.001559506703806862
ESP_1,wind_onshore_monopoly_NDL,monetary,0.0029725280295694705
ESP_1,wind_onshore_monopoly_NDL,vul,0.0
ESP_1,wind_onshore_monopoly_PT,co2,0.0008648929051714791
ESP_1,wind_onshore_monopoly_PT,monetary,0.00032708227560566895
ESP_1,wind_onshore_monopoly_PT,vul,0.0
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,monetary,0.014101737928262487
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,monetary,0.01659833781334494
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,monetary,0.01639105841392325
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,monetary,0.0
ESP_10,battery_CN,co2,0.014501315340250823
ESP_10,battery_CN,monetary,0.01422567015934082
ESP_10,battery_CN,vul,1.8644495024622414e-07
ESP_10,battery_CZ,co2,0.012728950635312783
ESP_10,battery_CZ,monetary,0.013438948683363903
ESP_10,battery_CZ,vul,1.3941284757855935e-07
ESP_10,battery_ESP,co2,0.0019394543027899224
ESP_10,battery_ESP,monetary,0.02577253315195341
ESP_10,battery_ESP,vul,1.6780189503287097e-07
ESP_10,battery_HU,co2,0.01188098979326272
ESP_10,battery_HU,monetary,0.01306483585816428
ESP_10,battery_HU,vul,1.1700336596217127e-07
ESP_10,battery_PL,co2,0.012580539988722704
ESP_10,battery_PL,monetary,0.013373235916201522
ESP_10,battery_PL,vul,1.3547856976871317e-07
ESP_10,battery_US,co2,0.013754703013658706
ESP_10,battery_US,monetary,0.013893779175982075
ESP_10,battery_US,vul,1.666348009989667e-07
ESP_10,biogas_to_electricity_supply_BEL,co2,0.005477170007301917
ESP_10,biogas_to_electricity_supply_BEL,monetary,0.0020714048522829233
ESP_10,biogas_to_electricity_supply_BEL,vul,0.0
ESP_10,biogas_to_electricity_supply_CAN,co2,0.0030333515473460605
ESP_10,biogas_to_electricity_supply_CAN,monetary,0.0011471813278918486
ESP_10,biogas_to_electricity_supply_CAN,vul,0.0
ESP_10,biogas_to_electricity_supply_FR,co2,0.0030151681728691677
ESP_10,biogas_to_electricity_supply_FR,monetary,0.0011403047208119331
ESP_10,biogas_to_electricity_supply_FR,vul,0.0
ESP_10,biogas_to_electricity_supply_FSM,co2,0.0031222608167371783
ESP_10,biogas_to_electricity_supply_FSM,monetary,0.0011808061906801088
ESP_10,biogas_to_electricity_supply_FSM,vul,0.0
ESP_10,biogas_to_electricity_supply_UK,co2,0.0030635268352815635
ESP_10,biogas_to_electricity_supply_UK,monetary,0.0011585934649824083
ESP_10,biogas_to_electricity_supply_UK,vul,0.0
ESP_10,biogas_to_electricity_supply_USA,co2,0.0030944251591340714
ESP_10,biogas_to_electricity_supply_USA,monetary,0.0012063157977058884
ESP_10,biogas_to_electricity_supply_USA,vul,0.0
ESP_10,biomass_ESP,co2,1.20395912906742e-07
ESP_10,biomass_ESP,monetary,3.981464840776445e-06
ESP_10,biomass_ESP,vul,0.0
ESP_10,biomass_FR,co2,5.436025246874148e-07
ESP_10,biomass_FR,monetary,2.0595250290992264e-07
ESP_10,biomass_FR,vul,0.0
ESP_10,biomass_IT,co2,1.636393076269487e-05
ESP_10,biomass_IT,monetary,6.189271027035114e-06
ESP_10,biomass_IT,vul,0.0
ESP_10,existing_biogas_to_electricity_supply,monetary,0.0
ESP_10,existing_biomass,monetary,0.0
ESP_10,existing_ccgt,monetary,0.0
ESP_10,existing_chp,monetary,0.0
ESP_10,existing_coal,monetary,0.0
ESP_10,existing_hydro_run_of_river,monetary,0.0
ESP_10,existing_nuclear,monetary,0.0
ESP_10,existing_oil_and_other,monetary,0.0
ESP_10,existing_open_field_pv,monetary,0.0
ESP_10,existing_pumped_hydro,monetary,0.0
ESP_10,existing_rooftop_pv,monetary,0.0
ESP_10,existing_wind_onshore,monetary,0.0
ESP_10,existing_wte,monetary,0.0
ESP_10,open_field_pv_CN,co2,0.0008942482206129935
ESP_10,open_field_pv_CN,monetary,0.0003381936675237787
ESP_10,open_field_pv_CN,vul,0.0
ESP_10,open_field_pv_DE,co2,0.024741220060091974
ESP_10,open_field_pv_DE,monetary,0.00935593978594279
ESP_10,open_field_pv_DE,vul,0.0
ESP_10,open_field_pv_ESP,co2,0.001760419939912894
ESP_10,open_field_pv_ESP,monetary,0.00458913415217487
ESP_10,open_field_pv_ESP,vul,0.0
ESP_10,open_field_pv_MY,co2,0.014066319901866632
ESP_10,open_field_pv_MY,monetary,0.005319166688140744
ESP_10,open_field_pv_MY,vul,0.0
ESP_10,open_field_pv_NL,co2,146576.4722248775
ESP_10,open_field_pv_NL,monetary,55428.02418858315
ESP_10,open_field_pv_NL,vul,0.39822988079679816
ESP_10,open_field_pv_PT,co2,0.007750604659567066
ESP_10,open_field_pv_PT,monetary,0.0029309000847256603
ESP_10,open_field_pv_PT,vul,0.0
ESP_10,pumped_hydro_CN,co2,6696.689706845238
ESP_10,pumped_hydro_CN,monetary,3253.9381159504555
ESP_10,pumped_hydro_CN,vulnerability,0.5736694030628005
ESP_10,pumped_hydro_ESP,co2,7.758485862612578e-06
ESP_10,pumped_hydro_ESP,monetary,0.00034004638358293233
ESP_10,pumped_hydro_ESP,vul,0.0
ESP_10,roof_mounted_pv_CN,co2,0.0010834171633395935
ESP_10,roof_mounted_pv_CN,monetary,0.00040969287266977143
ESP_10,roof_mounted_pv_CN,vul,0.0
ESP_10,roof_mounted_pv_DE,co2,0.0012535338929205288
ESP_10,roof_mounted_pv_DE,monetary,0.000474026244191586
ESP_10,roof_mounted_pv_DE,vul,0.0
ESP_10,roof_mounted_pv_ESP,co2,0.0006916557309547064
ESP_10,roof_mounted_pv_ESP,monetary,0.00180303623272341
ESP_10,roof_mounted_pv_ESP,vul,0.0
ESP_10,roof_mounted_pv_MY,co2,0.0013173689807415893
ESP_10,roof_mounted_pv_MY,monetary,0.000498161939102544
ESP_10,roof_mounted_pv_MY,vul,0.0
ESP_10,roof_mounted_pv_NL,co2,0.0011912942135838885
ESP_10,roof_mounted_pv_NL,monetary,0.00045048897332541937
ESP_10,roof_mounted_pv_NL,vul,0.0
ESP_10,roof_mounted_pv_PT,co2,0.0014828899160395463
ESP_10,roof_mounted_pv_PT,monetary,0.000560756530807482
ESP_10,roof_mounted_pv_PT,vul,0.0
ESP_10,wind_offshore_CN,co2,0.0009731281966786421
ESP_10,wind_offshore_CN,monetary,0.00036802288490850777
ESP_10,wind_offshore_CN,vul,0.0
ESP_10,wind_offshore_DE,co2,0.0003924368941630109
ESP_10,wind_offshore_DE,monetary,0.00014841259154296446
ESP_10,wind_offshore_DE,vul,0.0
ESP_10,wind_offshore_ESP,co2,0.0005958657011394243
ESP_10,wind_offshore_ESP,monetary,0.005246420927724851
ESP_10,wind_offshore_ESP,vul,0.0
ESP_10,wind_offshore_FR,co2,0.00030322651844130554
ESP_10,wind_offshore_FR,monetary,0.00011467672637365798
ESP_10,wind_offshore_FR,vul,0.0
ESP_10,wind_offshore_IND,co2,0.0009830418645100096
ESP_10,wind_offshore_IND,monetary,0.0003717790941418012
ESP_10,wind_offshore_IND,vul,0.0
ESP_10,wind_offshore_NDL,co2,0.00016101455119800235
ESP_10,wind_offshore_NDL,monetary,6.089369452917782e-05
ESP_10,wind_offshore_NDL,vul,0.0
ESP_10,wind_offshore_PT,co2,0.00027678012184301063
ESP_10,wind_offshore_PT,monetary,0.00010467177098287933
ESP_10,wind_offshore_PT,vul,0.0
ESP_10,wind_onshore_competing_CN,co2,0.003357425427754382
ESP_10,wind_onshore_competing_CN,monetary,0.0012697293080239313
ESP_10,wind_onshore_competing_CN,vul,0.0
ESP_10,wind_onshore_competing_DE,co2,0.001425287323604828
ESP_10,wind_onshore_competing_DE,monetary,0.0005390180906427787
ESP_10,wind_onshore_competing_DE,vul,0.0
ESP_10,wind_onshore_competing_ESP,co2,0.001027039719509855
ESP_10,wind_onshore_competing_ESP,monetary,0.009042780391181436
ESP_10,wind_onshore_competing_ESP,vul,0.0
ESP_10,wind_onshore_competing_FR,co2,0.0011117330227727595
ESP_10,wind_onshore_competing_FR,monetary,0.00042044443971594515
ESP_10,wind_onshore_competing_FR,vul,0.0
ESP_10,wind_onshore_competing_IND,co2,0.0016721934726186525
ESP_10,wind_onshore_competing_IND,monetary,0.0006324110873852468
ESP_10,wind_onshore_competing_IND,vul,0.0
ESP_10,wind_onshore_competing_NDL,co2,0.0005999170896011044
ESP_10,wind_onshore_competing_NDL,monetary,0.00022688115903313636
ESP_10,wind_onshore_competing_NDL,vul,0.0
ESP_10,wind_onshore_competing_PT,co2,0.001017711101815713
ESP_10,wind_onshore_competing_PT,monetary,0.00038487454469873127
ESP_10,wind_onshore_competing_PT,vul,0.0
ESP_10,wind_onshore_monopoly_CN,co2,0.0016582016778671192
ESP_10,wind_onshore_monopoly_CN,monetary,0.0006271076794728941
ESP_10,wind_onshore_monopoly_CN,vul,0.0
ESP_10,wind_onshore_monopoly_DE,co2,0.0007430477891156338
ESP_10,wind_onshore_monopoly_DE,monetary,0.0002810073407040932
ESP_10,wind_onshore_monopoly_DE,vul,0.0
ESP_10,wind_onshore_monopoly_ESP,co2,0.0003187161035455999
ESP_10,wind_onshore_monopoly_ESP,monetary,0.00012053445422438538
ESP_10,wind_onshore_monopoly_ESP,vul,0.0
ESP_10,wind_onshore_monopoly_FR,co2,0.0005839472992018916
ESP_10,wind_onshore_monopoly_FR,monetary,0.00022084204571367038
ESP_10,wind_onshore_monopoly_FR,vul,0.0
ESP_10,wind_onshore_monopoly_IND,co2,0.0016721934726186525
ESP_10,wind_onshore_monopoly_IND,monetary,0.0006324110873852468
ESP_10,wind_onshore_monopoly_IND,vul,0.0
ESP_10,wind_onshore_monopoly_NDL,co2,0.0010138759837475546
ESP_10,wind_onshore_monopoly_NDL,monetary,0.0019325180025453546
ESP_10,wind_onshore_monopoly_NDL,vul,0.0
ESP_10,wind_onshore_monopoly_PT,co2,0.0005357247736087829
ESP_10,wind_onshore_monopoly_PT,monetary,0.00020259858417447777
ESP_10,wind_onshore_monopoly_PT,vul,0.0
ESP_11,ESP_10_ESP_11_ac_ohl_transmission,monetary,0.014101737928262487
ESP_11,ESP_3_ESP_11_ac_ohl_transmission,monetary,0.014725829693679646
ESP_11,ESP_5_ESP_11_ac_ohl_transmission,monetary,0.014368521873048122
ESP_11,ESP_6_ESP_11_ac_ohl_transmission,monetary,0.014965827837427354
ESP_11,ESP_7_ESP_11_ac_ohl_transmission,monetary,0.013974252792149743
ESP_11,Trade_Markets_ESP_11_natural_gas_transmission,monetary,0.0
ESP_11,Trade_Markets_ESP_11_oil_fuel_transmission,monetary,0.0
ESP_11,battery_CN,co2,0.0015073524998521237
ESP_11,battery_CN,monetary,0.008961323977134771
ESP_11,battery_CN,vul,0.0
ESP_11,battery_CZ,co2,0.0017000119653674717
ESP_11,battery_CZ,monetary,0.009034104562763028
ESP_11,battery_CZ,vul,0.0
ESP_11,battery_ESP,co2,0.00022102563075097667
ESP_11,battery_ESP,monetary,0.010337426065859393
ESP_11,battery_ESP,vul,0.0
ESP_11,battery_HU,co2,0.0018359714984246705
ESP_11,battery_HU,monetary,0.009085461652673628
ESP_11,battery_HU,vul,0.0
ESP_11,battery_PL,co2,0.001721200005333996
ESP_11,battery_PL,monetary,0.009042100529405649
ESP_11,battery_PL,vul,0.0
ESP_11,battery_US,co2,0.0015770366835480294
ESP_11,battery_US,monetary,0.008987615745583157
ESP_11,battery_US,vul,0.0
ESP_11,biogas_to_electricity_supply_BEL,co2,0.00468418639755707
ESP_11,biogas_to_electricity_supply_BEL,monetary,0.001771507260129224
ESP_11,biogas_to_electricity_supply_BEL,vul,0.0
ESP_11,biogas_to_electricity_supply_CAN,co2,0.002979773671503743
ESP_11,biogas_to_electricity_supply_CAN,monetary,0.0011269187444770809
ESP_11,biogas_to_electricity_supply_CAN,vul,0.0
ESP_11,biogas_to_electricity_supply_FR,co2,0.002965729316016082
ESP_11,biogas_to_electricity_supply_FR,monetary,0.0011216074679129436
ESP_11,biogas_to_electricity_supply_FR,vul,0.0
ESP_11,biogas_to_electricity_supply_FSM,co2,0.003045483788547925
ESP_11,biogas_to_electricity_supply_FSM,monetary,0.0011517699264122726
ESP_11,biogas_to_electricity_supply_FSM,vul,0.0
ESP_11,biogas_to_electricity_supply_UK,co2,0.0030026356795033755
ESP_11,biogas_to_electricity_supply_UK,monetary,0.0011355650735391356
ESP_11,biogas_to_electricity_supply_UK,vul,0.0
ESP_11,biogas_to_electricity_supply_USA,co2,0.00301877717683999
ESP_11,biogas_to_electricity_supply_USA,monetary,0.0011768255526965496
ESP_11,biogas_to_electricity_supply_USA,vul,0.0
ESP_11,biomass_ESP,co2,1.2266613945595532e-07
ESP_11,biomass_ESP,monetary,4.056540704799266e-06
ESP_11,biomass_ESP,vul,0.0
ESP_11,biomass_FR,co2,5.538542852242299e-07
ESP_11,biomass_FR,monetary,2.098365462060871e-07
ESP_11,biomass_FR,vul,0.0
ESP_11,biomass_IT,co2,1.667226029234213e-05
ESP_11,biomass_IT,monetary,6.305889402674764e-06
ESP_11,biomass_IT,vul,0.0
ESP_11,existing_biogas_to_electricity_supply,monetary,0.0
ESP_11,existing_biomass,monetary,0.0
ESP_11,existing_ccgt,monetary,0.0
ESP_11,existing_chp,monetary,0.0
ESP_11,existing_coal,monetary,0.0
ESP_11,existing_hydro_run_of_river,monetary,0.0
ESP_11,existing_nuclear,monetary,0.0
ESP_11,existing_oil_and_other,monetary,0.0
ESP_11,existing_open_field_pv,monetary,0.0
ESP_11,existing_pumped_hydro,monetary,0.0
ESP_11,existing_rooftop_pv,monetary,0.0
ESP_11,existing_wind_onshore,monetary,0.0
ESP_11,existing_wte,monetary,0.0
ESP_11,open_field_pv_CN,co2,0.0008857160163566585
ESP_11,open_field_pv_CN,monetary,0.0003349668929180278
ESP_11,open_field_pv_CN,vul,0.0
ESP_11,open_field_pv_DE,co2,0.022443604603697875
ESP_11,open_field_pv_DE,monetary,0.008487092097386451
ESP_11,open_field_pv_DE,vul,0.0
ESP_11,open_field_pv_ESP,co2,0.0016536962215207818
ESP_11,open_field_pv_ESP,monetary,0.004310922431314352
ESP_11,open_field_pv_ESP,vul,0.0
ESP_11,open_field_pv_MY,co2,0.012931365792772322
ESP_11,open_field_pv_MY,monetary,0.00488998477476326
ESP_11,open_field_pv_MY,vul,0.0
ESP_11,open_field_pv_NL,co2,242062.8659553017
ESP_11,open_field_pv_NL,monetary,91536.28945813193
ESP_11,open_field_pv_NL,vul,0.6576544297424449
ESP_11,open_field_pv_PT,co2,0.007123676326730884
ESP_11,open_field_pv_PT,monetary,0.002693826413117551
ESP_11,open_field_pv_PT,vul,0.0
ESP_11,pumped_hydro_CN,co2,0.0007323612456292185
ESP_11,pumped_hydro_CN,monetary,0.0003558561432765726
ESP_11,pumped_hydro_CN,vulnerability,0.0
ESP_11,pumped_hydro_ESP,co2,7.430667290535251e-06
ESP_11,pumped_hydro_ESP,monetary,0.0003256784357796894
ESP_11,pumped_hydro_ESP,vul,0.0
ESP_11,roof_mounted_pv_CN,co2,0.0010502510867451658
ESP_11,roof_mounted_pv_CN,monetary,0.00039715116144814694
ESP_11,roof_mounted_pv_CN,vul,0.0
ESP_11,roof_mounted_pv_DE,co2,0.0012301258781249745
ESP_11,roof_mounted_pv_DE,monetary,0.00046517445853171385
ESP_11,roof_mounted_pv_DE,vul,0.0
ESP_11,roof_mounted_pv_ESP,co2,0.0006829455742497267
ESP_11,roof_mounted_pv_ESP,monetary,0.0017803302426926478
ESP_11,roof_mounted_pv_ESP,vul,0.0
ESP_11,roof_mounted_pv_MY,co2,0.0012934037093656433
ESP_11,roof_mounted_pv_MY,monetary,0.000489099492487899
ESP_11,roof_mounted_pv_MY,vul,0.0
ESP_11,roof_mounted_pv_NL,co2,0.0011685005739249788
ESP_11,roof_mounted_pv_NL,monetary,0.000441869538083305
ESP_11,roof_mounted_pv_NL,vul,0.0
ESP_11,roof_mounted_pv_PT,co2,0.0014580272753141159
ESP_11,roof_mounted_pv_PT,monetary,0.0005513546945625227
ESP_11,roof_mounted_pv_PT,vul,0.0
ESP_11,wind_offshore_CN,co2,0.0009372383094167542
ESP_11,wind_offshore_CN,monetary,0.0003544498532213755
ESP_11,wind_offshore_CN,vul,0.0
ESP_11,wind_offshore_DE,co2,0.0003770858261979724
ESP_11,wind_offshore_DE,monetary,0.00014260709309587609
ESP_11,wind_offshore_DE,vul,0.0
ESP_11,wind_offshore_ESP,co2,0.0005936416501674743
ESP_11,wind_offshore_ESP,monetary,0.00522683881796211
ESP_11,wind_offshore_ESP,vul,0.0
ESP_11,wind_offshore_FR,co2,0.00029128128885119075
ESP_11,wind_offshore_FR,monetary,0.00011015918011082586
ESP_11,wind_offshore_FR,vul,0.0
ESP_11,wind_offshore_IND,co2,0.000946830765194423
ESP_11,wind_offshore_IND,monetary,0.0003580843267189124
ESP_11,wind_offshore_IND,vul,0.0
ESP_11,wind_offshore_NDL,co2,0.0001546063791843583
ESP_11,wind_offshore_NDL,monetary,5.8470203818643164e-05
ESP_11,wind_offshore_NDL,vul,0.0
ESP_11,wind_offshore_PT,co2,0.000265854955661354
ESP_11,wind_offshore_PT,monetary,0.00010054012856252922
ESP_11,wind_offshore_PT,vul,0.0
ESP_11,wind_onshore_competing_CN,co2,0.004683056770979761
ESP_11,wind_onshore_competing_CN,monetary,0.0017710637395243801
ESP_11,wind_onshore_competing_CN,vul,0.0
ESP_11,wind_onshore_competing_DE,co2,0.0021063004348867032
ESP_11,wind_onshore_competing_DE,monetary,0.0007965650293312124
ESP_11,wind_onshore_competing_DE,vul,0.0
ESP_11,wind_onshore_competing_ESP,co2,0.0010837225508525678
ESP_11,wind_onshore_competing_ESP,monetary,0.009541855924528041
ESP_11,wind_onshore_competing_ESP,vul,0.0
ESP_11,wind_onshore_competing_FR,co2,0.0016600842468087308
ESP_11,wind_onshore_competing_FR,monetary,0.0006278244657066653
ESP_11,wind_onshore_competing_FR,vul,0.0
ESP_11,wind_onshore_competing_IND,co2,0.0019089274092849952
ESP_11,wind_onshore_competing_IND,monetary,0.000721942094867115
ESP_11,wind_onshore_competing_IND,vul,0.0
ESP_11,wind_onshore_competing_NDL,co2,0.0009115978883348314
ESP_11,wind_onshore_competing_NDL,monetary,0.00034475494874647994
ESP_11,wind_onshore_competing_NDL,vul,0.0
ESP_11,wind_onshore_competing_PT,co2,0.0015245145683540817
ESP_11,wind_onshore_competing_PT,monetary,0.0005765357667171328
